Дата и время,CO,NO2,NO,PM10,PM2.5,Давление,Влажность,| V |,_V_,-T-,Осадки
13.01.2021 09:20,0.5,0.0531,0.059,,,751.7,85,1.1,98,-10.7,0
13.01.2021 09:40,0.5,0.0535,0.07,,,751.9,85.1,1.1,73,-10.6,0
13.01.2021 10:00,0.5,0.0526,0.056,,,752.1,85,1.4,15,-10.6,0
13.01.2021 10:20,0.5,0.0528,0.054,,,752.1,85,1,58,-10.5,0
13.01.2021 10:40,0.5,0.0528,0.06,,,752.1,85,1,110,-10.4,0
13.01.2021 11:00,0.5,0.0522,0.051,,,752,84,1.2,83,-10.3,0
13.01.2021 11:20,0.6,0.0514,0.056,,,752,84,1.3,172,-10.2,0
13.01.2021 11:40,0.5,0.0549,0.078,,,752,84.1,1.3,90,-10.1,0
13.01.2021 12:00,0.6,0.0542,0.063,,,752,84.3,1.1,161,-10.1,0
13.01.2021 12:20,0.6,0.0524,0.06,,,751.9,84.8,1.3,147,-10,0
13.01.2021 12:40,0.6,0.0536,0.061,,,751.8,84.3,1.5,87,-10,0
13.01.2021 13:00,0.6,0.0514,0.056,,,751.6,84,1.3,50,-10,0
13.01.2021 13:20,0.6,0.0493,0.054,,,751.5,83.8,1.2,53,-9.9,0
13.01.2021 13:40,0.7,0.0494,0.054,,,751.3,82.9,1.3,108,-9.7,0
13.01.2021 14:00,0.6,0.0517,0.056,,,751.1,82,1.2,0,-9.7,0
13.01.2021 14:20,0.6,0.0534,0.056,,,751,82.3,1.2,89,-9.8,0
13.01.2021 14:40,0.5,0.0489,0.033,,,750.8,82.6,1.6,150,-9.9,0
13.01.2021 15:00,0.6,0.0481,0.032,,,750.6,83,1.1,86,-9.9,0
13.01.2021 15:20,0.6,0.0513,0.036,,,750.6,83,1.6,88,-9.9,0
13.01.2021 15:40,0.6,0.0513,0.034,,,750.6,83,2,77,-10.1,0
13.01.2021 16:00,0.6,0.0531,0.033,,,750.7,83,1.4,8,-10.3,0
13.01.2021 16:20,0.6,0.0539,0.033,,,750.7,83,1.7,46,-10.5,0
13.01.2021 16:40,0.5,0.0553,0.03,,,750.6,82.9,1.1,27,-10.6,0
13.01.2021 17:00,0.5,0.0554,0.026,,,750.7,83,1.5,123,-10.7,0
13.01.2021 17:20,0.7,0.0551,0.025,,,750.7,83.2,1.6,125,-10.9,0
13.01.2021 17:40,0.5,0.0554,0.026,,,750.5,83.8,1.7,183,-11,0
13.01.2021 18:00,0.5,0.0539,0.022,,,750.3,84,1.2,164,-11,0
13.01.2021 18:20,0.5,0.0538,0.021,,,750.1,84,2,105,-11,0
13.01.2021 18:40,0.5,0.054,0.022,,,750,84.5,1.7,134,-11,0
13.01.2021 19:00,0.5,0.056,0.027,,,749.8,84,1.7,0,-11,0
13.01.2021 19:20,0.5,0.0557,0.021,,,749.5,84.2,1.6,107,-11.1,0
13.01.2021 19:40,0.5,0.0561,0.021,,,749.3,84.2,1.8,65,-11.1,0
13.01.2021 20:00,0.5,0.0555,0.019,,,749.3,84,1.7,88,-11.1,0
13.01.2021 20:20,0.5,0.0545,0.016,,,749.2,84,1.6,56,-11.1,0
13.01.2021 20:40,0.5,0.0544,0.013,,,749.1,83.4,2.1,85,-11.2,0
13.01.2021 21:00,0.4,0.0533,0.011,,,748.9,83.5,1.9,132,-11.3,0
13.01.2021 21:20,0.4,0.0529,0.01,,,748.8,83,2,88,-11.5,0
13.01.2021 21:40,0.4,0.0553,0.01,,,748.4,82.6,2.1,95,-11.5,0
13.01.2021 22:00,0.4,0.0567,0.01,,,747.9,82,1.7,139,-11.5,0
13.01.2021 22:20,0.4,0.0539,0.007,,,747.5,81.1,2.3,4,-11.4,0
13.01.2021 22:40,0.4,0.0534,0.007,,,747.4,81,2.4,116,-11.5,0
13.01.2021 23:00,0.4,0.052,0.006,,,747.2,80.8,2.4,78,-11.5,0
13.01.2021 23:20,0.4,0.0513,0.005,,,746.9,81.5,2.4,38,-11.5,0
13.01.2021 23:40,0.3,0.0492,0.003,,,746.7,83.4,2.6,34,-11.6,0
14.01.2021 00:00,0,0.0477,0.003,,,746.3,85.5,2.2,91,-11.7,0
14.01.2021 00:20,0,0.0424,0.002,,,746,86,2.2,69,-11.7,0
14.01.2021 00:40,0,0.0394,0.002,,,745.6,86,2.5,145,-12.1,0
14.01.2021 01:00,0,0.0381,0.002,,,745.2,86.1,2.5,125,-12.3,0
14.01.2021 01:20,0.1,0.0372,0.001,,,744.9,87,2.1,67,-12.2,0
14.01.2021 01:40,0,0.0364,0.002,,,744.7,87,1.9,95,-11.9,0.2
14.01.2021 02:00,0,0.0363,0.003,,,744.5,87,1.8,295,-11.8,0.2
14.01.2021 02:20,0,0.0345,0.002,,,744.3,86.9,2,27,-11.7,0.4
14.01.2021 02:40,0,0.0317,0.001,,,744,86.3,1.9,60,-11.9,0.2
14.01.2021 03:00,0,0.0321,0.001,,,743.6,87,1.8,81,-12,0
14.01.2021 03:20,0,0.0363,0.002,,,743.4,87,2,118,-12,0.4
14.01.2021 03:40,0,0.038,0.002,,,743,87,2.1,112,-12,0.2
14.01.2021 04:00,0,0.0348,0.001,,,742.7,86.8,2,202,-12,0.2
14.01.2021 04:20,0,0.0331,0.001,,,742.6,86.3,1.4,33,-11.9,0.2
14.01.2021 04:40,0,0.033,0.001,,,742.5,86.9,1.9,32,-12,0.4
14.01.2021 05:00,0,0.0352,0.002,,,742.5,87,2,110,-12.2,0.2
14.01.2021 05:20,0,0.0376,0.003,,,742.3,87,2.1,196,-12.2,0.2
14.01.2021 05:40,0,0.0382,0.002,,,742,87,1.4,103,-12.3,0.2
14.01.2021 06:00,0,0.0394,0.003,,,741.9,87,1.8,110,-12.3,0.4
14.01.2021 06:20,0,0.0383,0.003,,,741.9,87,1.5,70,-12.5,0.2
14.01.2021 06:40,0,0.0385,0.002,,,741.7,87,1.2,33,-12.6,0.2
14.01.2021 07:00,0,0.039,0.002,,,741.7,85.6,2,35,-12.9,0.2
14.01.2021 07:20,0,0.0378,0.003,,,741.6,84,2.1,77,-13.2,0
14.01.2021 07:40,0.1,0.0374,0.003,,,741.4,84.4,2.1,77,-13.3,0.2
14.01.2021 08:00,0,0.0382,0.003,,,741.3,84.6,1.8,27,-13.4,0
14.01.2021 08:20,0.1,0.0389,0.003,,,741.2,84,2.1,32,-13.5,0
14.01.2021 08:40,0.1,0.0446,0.007,,,741.1,84,1.8,81,-13.5,0
14.01.2021 09:00,0.1,0.0479,0.008,,,740.9,84.2,1.7,16,-13.6,0
14.01.2021 09:20,0.1,0.0482,0.01,,,740.9,84.2,1.8,91,-13.6,0
14.01.2021 09:40,0.1,0.0469,0.011,,,740.8,84,2.1,11,-13.5,0
14.01.2021 10:00,0.1,0.0409,0.01,,,740.9,83.1,1.7,68,-13.5,0
14.01.2021 10:20,0.1,0.0432,0.008,,,741,83.2,1.6,35,-13.4,0
14.01.2021 10:40,0.1,0.0412,0.009,,,740.8,83,1.5,126,-13.4,0
14.01.2021 11:00,0.1,0.0419,0.012,,,740.8,83,1.7,4,-13.4,0
14.01.2021 11:20,0.1,0.0402,0.011,,,740.7,83,1.8,62,-13.3,0
14.01.2021 11:40,0.1,0.0411,0.015,,,740.6,83,1.2,37,-13.2,0
14.01.2021 12:00,0.3,0.0409,0.015,,,740.7,83,1.3,150,-13,0
14.01.2021 12:20,0.3,0.04,0.013,,,740.6,83,1.3,4,-13,0
14.01.2021 12:40,0.3,0.0372,0.011,,,740.6,83,1.5,4,-13,0
14.01.2021 13:00,0.3,0.0375,0.011,,,740.5,83,1.6,77,-13,0
14.01.2021 13:20,0.3,0.0382,0.011,,,740.5,83,1.4,72,-12.9,0
14.01.2021 13:40,0.3,0.0432,0.017,,,740.4,83,1.3,10,-12.7,0
14.01.2021 14:00,0.3,0.0444,0.017,,,740.3,83.5,0.9,97,-12.6,0
14.01.2021 14:20,0.3,0.0459,0.018,,,740.3,83.1,0.9,77,-12.6,0
14.01.2021 14:40,0.4,0.047,0.017,,,740.3,83.6,1,0,-12.6,0
14.01.2021 15:00,0.3,0.0469,0.016,,,740.3,84,0.8,33,-12.7,0
14.01.2021 15:20,0.3,0.0478,0.016,,,740.5,83.3,0.8,37,-12.6,0
14.01.2021 15:40,0.3,0.0517,0.017,,,740.6,83.2,1,359,-12.7,0
14.01.2021 16:00,0.3,0.0547,0.019,,,740.5,83.8,1,61,-12.8,0
14.01.2021 16:20,0.3,0.0556,0.016,,,740.6,83.2,0.9,4,-12.8,0
14.01.2021 16:40,0.3,0.0588,0.018,,,740.7,83.6,1.1,8,-13,0
14.01.2021 17:00,0.3,0.0533,0.011,,,740.8,83.8,0.7,34,-13,0
14.01.2021 17:20,0.3,0.0627,0.015,,,740.9,84,0.7,354,-12.9,0
14.01.2021 17:40,0.3,0.063,0.012,,,740.9,83.8,0.7,25,-12.8,0
14.01.2021 18:00,0.3,0.0627,0.018,,,740.9,83.4,0.7,0,-12.9,0
14.01.2021 18:20,0.3,0.0626,0.018,,,741,84,0.8,14,-13,0
14.01.2021 18:40,0.3,0.0629,0.018,,,741,84,0.9,4,-13.1,0
14.01.2021 19:00,0.3,0.0622,0.016,,,741,84,0.8,35,-13.1,0
14.01.2021 19:20,0.4,0.0592,0.021,,,740.9,83.5,0.8,8,-13,0
14.01.2021 19:40,0.4,0.0608,0.025,,,741,83,0.9,16,-13.1,0
14.01.2021 20:00,0.3,0.0617,0.023,,,741.1,82.9,0.8,0,-13.1,0
14.01.2021 20:20,0.3,0.0612,0.021,,,741.1,82.8,0.6,81,-13,0
14.01.2021 20:40,0.4,0.0631,0.024,,,741,82.2,0.6,4,-12.8,0
14.01.2021 21:00,0.4,0.0615,0.036,,,741,83.1,0.7,8,-12.8,0
14.01.2021 21:20,0.4,0.0628,0.032,,,740.9,83.3,0.7,354,-13,0
14.01.2021 21:40,0.4,0.0634,0.029,,,740.8,83.9,0.8,4,-13,0
14.01.2021 22:00,0.4,0.065,0.027,,,741,83,0.7,34,-12.9,0
14.01.2021 22:20,0.4,0.0628,0.019,,,741.1,82.2,0.8,29,-12.9,0
14.01.2021 22:40,0.4,0.0616,0.022,,,741.3,83,0.6,0,-12.9,0
14.01.2021 23:00,0.4,0.0617,0.024,,,741.5,83,0.3,77,-12.8,0
14.01.2021 23:20,0.4,0.0616,0.027,,,741.6,83,0.4,49,-12.7,0
14.01.2021 23:40,0.3,0.0614,0.028,,,741.6,82.7,0.4,52,-12.6,0
15.01.2021 00:00,,,,,,741.6,82,0.4,21,-12.5,0
15.01.2021 00:20,,,,,,741.5,82.4,0.5,0,-12.7,0
15.01.2021 00:40,,,,,,741.5,82.9,0.3,4,-12.7,0
15.01.2021 01:00,,,,,,741.7,82.8,0.3,359,-12.8,0
15.01.2021 01:20,,,,,,741.9,82,0.4,354,-12.9,0
15.01.2021 01:40,,,,,,741.8,82,0.5,29,-13,0
15.01.2021 02:00,,,,,,741.8,82,0.4,27,-13,0
15.01.2021 02:20,,,,,,741.8,82,0.3,42,-13,0
15.01.2021 02:40,,,,,,742,82,0.2,41,-13,0
15.01.2021 03:00,,,,,,742,82.4,0,0,-13,0
15.01.2021 03:20,,,,,,742.2,82.1,0.2,0,-12.9,0
15.01.2021 03:40,,,,,,742.1,82,0.2,0,-12.9,0.2
15.01.2021 04:00,,,,,,742.2,81.4,0.1,0,-12.6,0
15.01.2021 04:20,,,,,,742.2,78.7,0.1,0,-11.6,0
15.01.2021 04:40,,,,,,742.3,77.7,0.4,341,-11.8,0
15.01.2021 05:00,,,,,,742.2,79.8,0.4,338,-12.9,0
15.01.2021 05:20,,,,,,742.4,81.3,0.5,0,-13.4,0
15.01.2021 05:40,,,,,,742.5,82,0.3,315,-13.6,0
15.01.2021 06:00,,,,,,742.4,82,0.2,0,-13.7,0
15.01.2021 06:20,,,,,,742.5,82,0.3,0,-13.9,0
15.01.2021 06:40,,,,,,742.6,82.5,0.2,0,-14,0
15.01.2021 07:00,,,,,,742.9,83,0.2,0,-14,0
15.01.2021 07:20,,,,,,743,83,0.2,315,-14,0
15.01.2021 07:40,,,,,,743,83,0.2,315,-13.9,0
15.01.2021 08:00,,,,,,743,83,0.1,0,-13.9,0
15.01.2021 08:20,,,,,,743,83,0.2,107,-13.9,0
15.01.2021 08:40,,,,,,743.1,83,0.4,139,-13.9,0
15.01.2021 09:00,,,,,,743.2,82.8,0.2,0,-13.9,0
15.01.2021 09:20,,,,,,743.4,82.1,0.1,0,-14,0
15.01.2021 09:40,,,,,,743.6,83,0.2,0,-13.9,0
15.01.2021 10:00,,,,,,743.8,83,0.1,139,-13.9,0
15.01.2021 10:20,,,,,,743.8,83.5,0,0,-13.7,0
15.01.2021 10:40,,,,,,743.8,83.2,0.2,87,-13.3,0
15.01.2021 11:00,,,,,,743.8,82.1,0.8,108,-13.2,0
15.01.2021 11:20,,,,,,744.1,81.6,0.6,48,-13.1,0
15.01.2021 11:40,,,,,,744,81.5,0.4,0,-12.8,0
15.01.2021 12:00,,,,,,744.3,81,0.4,0,-12.5,0
15.01.2021 12:20,,,,,,744.2,80.5,0.5,0,-12.3,0
15.01.2021 12:40,,,,,,744.1,80.3,0.6,51,-12.4,0
15.01.2021 13:00,,,,,,743.9,81,0.6,52,-12.6,0
15.01.2021 13:20,,,,,,744,81.7,0.5,68,-12.5,0
15.01.2021 13:40,,,,,,744.1,81.3,0.7,162,-12.3,0
15.01.2021 14:00,,,,,,744,81,0.6,0,-12.1,0
15.01.2021 14:20,,,,,,744.2,81.6,0.6,0,-11.8,0
15.01.2021 14:40,,,,,,744.2,80.4,0.8,97,-11.7,0
15.01.2021 15:00,,,,,,744.1,81,0.9,91,-11.8,0
15.01.2021 15:20,,,,,,744.1,81.1,0.8,73,-11.9,0
15.01.2021 15:40,,,,,,744.2,81.3,0.8,100,-11.9,0
15.01.2021 16:00,,,,,,744.3,81.3,0.6,0,-11.8,0
15.01.2021 16:20,,,,,,744.1,81.5,0.8,0,-11.7,0
15.01.2021 16:40,,,,,,744.1,81.7,0.6,104,-11.9,0
15.01.2021 17:00,,,,,,744.3,82,0.7,0,-11.9,0
15.01.2021 17:20,,,,,,744.2,82,1.1,62,-12,0
15.01.2021 17:40,,,,,,744.1,82.2,0.7,114,-12.1,0
15.01.2021 18:00,,,,,,744,82.9,0.5,0,-12.1,0
15.01.2021 18:20,,,,,,743.9,83,0.4,79,-12.1,0
15.01.2021 18:40,,,,,,743.8,83,0.5,139,-12,0
15.01.2021 19:00,,,,,,743.9,83,0.7,96,-11.8,0
15.01.2021 19:20,,,,,,743.9,83,0.6,0,-11.9,0
15.01.2021 19:40,,,,,,743.8,82.8,0.8,68,-11.9,0
15.01.2021 20:00,,,,,,743.7,82,0.9,57,-12.1,0
15.01.2021 20:20,,,,,,743.7,82,0.8,80,-12.2,0
15.01.2021 20:40,,,,,,743.7,82,0.8,39,-12.2,0
15.01.2021 21:00,,,,,,743.8,82,0.9,28,-12.4,0
15.01.2021 21:20,,,,,,743.8,82.1,0.7,47,-12.5,0
15.01.2021 21:40,,,,,,743.9,82,1.2,131,-12.8,0
15.01.2021 22:00,,,,,,743.9,82,1.1,65,-13,0
15.01.2021 22:20,,,,,,743.9,82,0.7,39,-13.2,0
15.01.2021 22:40,,,,,,743.8,81.6,1,65,-13.2,0
15.01.2021 23:00,,,,,,743.5,82,0.5,53,-13.2,0
15.01.2021 23:20,,,,,,743.3,82.7,0.7,26,-13.1,0
15.01.2021 23:40,,,,,,743.3,83,1,4,-13.2,0
16.01.2021 00:00,0.4,0.057,0.056,0.012,0.01,743.3,83,0.9,14,-13.5,0
16.01.2021 00:20,0.4,0.0574,0.063,0.012,0.009,743.2,83,0.7,35,-13.3,0
16.01.2021 00:40,0.5,0.0597,0.066,0.016,0.013,743.2,82.5,0.7,37,-13.2,0
16.01.2021 01:00,0.4,0.0556,0.055,0.014,0.012,743.2,82.1,0.9,13,-13.2,0
16.01.2021 01:20,0.4,0.0582,0.042,0.012,0.011,743.2,82,0.7,13,-13.3,0
16.01.2021 01:40,0.3,0.0534,0.039,0.01,0.009,743.1,82,0.8,15,-13.4,0
16.01.2021 02:00,0.3,0.0556,0.036,0.009,0.008,743.1,82,0.7,14,-13.5,0
16.01.2021 02:20,0.3,0.053,0.036,0.01,0.009,743,82,0.6,14,-13.5,0
16.01.2021 02:40,0.3,0.0535,0.041,0.01,0.008,742.8,82.9,0.6,0,-13.4,0
16.01.2021 03:00,0.3,0.0534,0.048,0.009,0.008,742.7,82.6,0.9,45,-13.4,0
16.01.2021 03:20,0.3,0.0551,0.036,0.008,0.007,742.5,83.6,0.8,11,-13.5,0
16.01.2021 03:40,0.3,0.0535,0.018,0.008,0.007,742.2,84,0.8,8,-13.6,0
16.01.2021 04:00,0.2,0.051,0.016,0.006,0.005,742,84,0.7,4,-13.7,0
16.01.2021 04:20,0.2,0.0505,0.014,0.007,0.006,741.8,84,0.7,345,-13.7,0
16.01.2021 04:40,0.3,0.0511,0.015,0.007,0.006,741.6,84,0.7,4,-13.6,0
16.01.2021 05:00,0.2,0.0512,0.017,0.009,0.008,741.7,83.8,0.7,4,-13.6,0
16.01.2021 05:20,0.2,0.0505,0.014,0.008,0.007,741.5,83.8,0.8,0,-13.6,0
16.01.2021 05:40,0.2,0.0493,0.012,0.009,0.008,741.4,83.3,0.7,13,-13.7,0
16.01.2021 06:00,0.3,0.0498,0.015,0.012,0.01,741.4,83.9,0.5,4,-13.7,0
16.01.2021 06:20,0.2,0.0495,0.015,0.013,0.011,741.3,84.2,0.5,4,-14,0
16.01.2021 06:40,0.2,0.0485,0.013,0.011,0.008,741.3,84.3,0.7,341,-14,0
16.01.2021 07:00,0.2,0.049,0.013,0.008,0.006,741.1,85.1,0.6,337,-13.9,0
16.01.2021 07:20,0.3,0.0484,0.021,0.009,0.006,740.9,85,0.7,0,-13.8,0
16.01.2021 07:40,0.3,0.0517,0.022,0.007,0.006,740.9,85.1,0.7,338,-13.8,0.2
16.01.2021 08:00,0.3,0.052,0.023,0.01,0.006,740.7,85,0.8,341,-13.9,0
16.01.2021 08:20,0.3,0.0515,0.024,0.01,0.006,740.6,84.5,0.9,335,-14.2,0
16.01.2021 08:40,0.3,0.0511,0.022,0.008,0.004,740.6,84.6,0.9,4,-14.5,0
16.01.2021 09:00,0.3,0.0523,0.023,0.011,0.006,740.5,84,1.1,331,-14.7,0
16.01.2021 09:20,0.3,0.0543,0.024,0.007,0.003,740.3,84,1.1,343,-14.7,0
16.01.2021 09:40,0.3,0.0461,0.021,0.014,0.007,740.2,84,1.4,8,-14.9,0
16.01.2021 10:00,0.3,0.0455,0.021,0.009,0.004,740.2,84,1.3,343,-14.9,0
16.01.2021 10:20,0.3,0.0455,0.02,0.011,0.007,740.2,84.4,1,12,-14.8,0
16.01.2021 10:40,0.3,0.0454,0.022,0.011,0.006,740.3,84.2,0.9,337,-14.8,0
16.01.2021 11:00,0.3,0.0431,0.019,0.012,0.007,740.2,84,1,311,-15,0
16.01.2021 11:20,0.3,0.0416,0.018,0.012,0.006,740,84,1.4,332,-15.1,0
16.01.2021 11:40,0.3,0.042,0.019,0.012,0.004,739.8,84,1.5,359,-15.2,0
16.01.2021 12:00,0.3,0.05,0.03,0.016,0.006,739.7,84.7,1.5,354,-14.9,0
16.01.2021 12:20,0.3,0.0498,0.036,0.017,0.007,739.7,85,1.4,359,-14.7,0
16.01.2021 12:40,0.4,0.0458,0.033,0.019,0.012,739.8,84.5,1.1,348,-14.7,0
16.01.2021 13:00,0.4,0.0469,0.035,0.01,0.006,739.9,85,0.7,320,-14.7,0
16.01.2021 13:20,0.4,0.0478,0.039,0.014,0.008,739.7,85.1,0.9,331,-14.7,0.2
16.01.2021 13:40,0.4,0.0474,0.036,0.014,0.007,739.5,85,1.2,335,-14.6,0.2
16.01.2021 14:00,0.3,0.049,0.03,0.013,0.008,739.4,84,1.2,329,-14.7,0
16.01.2021 14:20,0.3,0.046,0.029,0.013,0.006,739.4,84,1.3,333,-14.5,0
16.01.2021 14:40,0.3,0.0454,0.027,0.013,0.007,739.2,84.2,1.2,330,-14.4,0
16.01.2021 15:00,0.3,0.0471,0.031,0.014,0.01,739.3,84,1.2,323,-14.4,0
16.01.2021 15:20,0.3,0.0475,0.031,0.015,0.009,739.3,84,1,341,-14.5,0
16.01.2021 15:40,0.3,0.0482,0.029,0.016,0.012,739.4,84,0.9,337,-14.4,0
16.01.2021 16:00,0.3,0.0493,0.025,0.01,0.007,739.3,84,1.1,338,-14.4,0
16.01.2021 16:20,0.3,0.0501,0.022,0.022,0.015,739.5,83.7,1,335,-14.6,0
16.01.2021 16:40,0.3,0.0507,0.023,0.014,0.006,739.6,84,0.9,0,-14.7,0
16.01.2021 17:00,0.3,0.05,0.02,0.019,0.016,739.7,84,0.9,10,-14.8,0
16.01.2021 17:20,0.3,0.05,0.017,0.011,0.005,739.8,84,1.2,327,-15,0
16.01.2021 17:40,0.3,0.0486,0.013,0.021,0.014,739.9,84,1.2,341,-15.2,0
16.01.2021 18:00,0.3,0.0484,0.011,0.011,0.005,739.9,83.9,1.1,307,-15.3,0
16.01.2021 18:20,0.3,0.0487,0.011,0.02,0.015,739.9,83.4,1.1,318,-15.3,0
16.01.2021 18:40,0.4,0.0488,0.012,0.018,0.01,739.8,83.9,1.3,4,-15.4,0
16.01.2021 19:00,0.4,0.0515,0.017,0.019,0.014,739.9,84,1.2,343,-15.4,0
16.01.2021 19:20,0.4,0.0508,0.02,0.025,0.016,740,84,1.1,298,-15.3,0
16.01.2021 19:40,0.5,0.0484,0.015,0.019,0.013,740.1,83.9,1.2,287,-15.3,0
16.01.2021 20:00,0.4,0.0456,0.011,0.019,0.015,740.2,84,1.2,345,-15.4,0
16.01.2021 20:20,0.4,0.0464,0.01,0.014,0.008,740.2,84,1.4,337,-15.4,0
16.01.2021 20:40,0.4,0.044,0.009,0.018,0.013,740.3,84,1.3,349,-15.4,0
16.01.2021 21:00,0.3,0.0436,0.008,0.01,0.007,740.4,84,1.1,317,-15.4,0
16.01.2021 21:20,0.3,0.0436,0.007,0.013,0.009,740.5,84,0.8,312,-15.4,0
16.01.2021 21:40,0.3,0.0435,0.007,0.013,0.008,740.6,84,1,354,-15.4,0
16.01.2021 22:00,0.3,0.0446,0.008,0.01,0.007,740.6,84.1,0.8,345,-15.4,0
16.01.2021 22:20,0.3,0.0436,0.006,0.009,0.007,740.7,84,1,347,-15.4,0
16.01.2021 22:40,0.3,0.0394,0.004,0.011,0.007,740.8,84,1.1,308,-15.5,0
16.01.2021 23:00,0.3,0.0354,0.003,0.012,0.007,741,83.2,1.2,354,-15.6,0
16.01.2021 23:20,0.3,0.033,0.003,0.013,0.007,741.2,83,1.2,348,-15.7,0
16.01.2021 23:40,0.3,0.0341,0.003,0.013,0.006,741.3,83,1.3,4,-15.7,0
17.01.2021 00:00,0.3,0.0354,0.004,0.009,0.006,741.4,83,1.1,0,-15.8,0
17.01.2021 00:20,0.3,0.0346,0.004,0.009,0.007,741.5,83,1,4,-15.9,0
17.01.2021 00:40,0.3,0.0302,0.003,0.007,0.006,741.7,82,1,331,-15.9,0
17.01.2021 01:00,0.3,0.0293,0.002,0.007,0.005,741.6,81.9,1.2,8,-15.9,0
17.01.2021 01:20,0.3,0.0295,0.002,0.007,0.005,741.6,81.6,1,347,-15.9,0
17.01.2021 01:40,0.3,0.0312,0.002,0.007,0.006,741.7,81.6,1.2,333,-15.9,0
17.01.2021 02:00,0.3,0.0303,0.002,0.008,0.007,741.8,81.1,1.2,345,-16,0
17.01.2021 02:20,0.2,0.0299,0.002,0.007,0.006,741.9,81,1.2,337,-16,0
17.01.2021 02:40,0.2,0.0304,0.002,0.008,0.007,742,81.3,1.1,329,-16.1,0
17.01.2021 03:00,0.2,0.031,0.002,0.008,0.007,742.2,81,1.2,341,-16.2,0
17.01.2021 03:20,0.2,0.0301,0.001,0.008,0.006,742.3,81,1,337,-16.2,0
17.01.2021 03:40,0.2,0.0303,0.001,0.007,0.006,742.4,81,1,345,-16.2,0
17.01.2021 04:00,0.2,0.0294,0.002,0.008,0.007,742.6,81,1.1,359,-16.3,0
17.01.2021 04:20,0.2,0.0282,0.001,0.009,0.007,742.7,81,1.1,343,-16.5,0
17.01.2021 04:40,0.2,0.028,0,0.009,0.007,742.9,81,0.9,320,-16.5,0
17.01.2021 05:00,0.2,0.0257,0,0.008,0.007,743,80.7,0.9,331,-16.6,0
17.01.2021 05:20,0.2,0.0282,0.002,0.008,0.006,743.1,80,0.8,29,-17,0
17.01.2021 05:40,0.2,0.0333,0.002,0.008,0.007,743.2,80,0.9,337,-17.2,0
17.01.2021 06:00,0.2,0.032,0.002,0.007,0.006,743.3,80,1,336,-17.6,0
17.01.2021 06:20,0.2,0.0227,0.001,0.007,0.006,743.4,80,0.9,4,-18.1,0
17.01.2021 06:40,0.2,0.0251,0.001,0.008,0.008,743.7,80.3,1.1,335,-18.3,0
17.01.2021 07:00,0.2,0.0272,0.002,0.008,0.007,743.8,80,0.7,0,-18.5,0
17.01.2021 07:20,0.2,0.031,0.002,0.009,0.008,744.1,80.2,1,341,-18.8,0
17.01.2021 07:40,0.2,0.0353,0.002,0.007,0.006,744.2,81,0.7,12,-18.9,0
17.01.2021 08:00,0.3,0.0502,0.006,0.008,0.007,744.4,81,0.9,18,-18.9,0
17.01.2021 08:20,1.7,0.0561,0.011,0.008,0.007,744.5,80.7,0.9,0,-19.2,0
17.01.2021 08:40,0.7,0.0471,0.023,0.009,0.008,744.7,80.9,0.6,320,-19.2,0
17.01.2021 09:00,0.3,0.0472,0.007,0.009,0.007,744.9,80.1,0.9,359,-19.4,0
17.01.2021 09:20,0.3,0.0411,0.005,0.008,0.007,745.2,80,1,33,-19.5,0
17.01.2021 09:40,0.3,0.0375,0.005,0.01,0.008,745.4,80,1,337,-19.6,0
17.01.2021 10:00,0.3,0.0375,0.008,0.008,0.006,745.5,80,0.5,354,-19.6,0
17.01.2021 10:20,0.3,0.0369,0.009,0.01,0.008,745.7,80.1,1.1,33,-19.5,0
17.01.2021 10:40,0.3,0.0341,0.009,0.01,0.008,746,80,0.9,4,-19.5,0
17.01.2021 11:00,0.3,0.0326,0.013,0.009,0.007,746.2,79.9,0.9,4,-19.4,0
17.01.2021 11:20,0.3,0.036,0.016,0.003,,746.3,79.4,0.9,52,-19,0
17.01.2021 11:40,0.3,0.0382,0.018,0.005,0.002,746.4,79.6,1,0,-18.6,0
17.01.2021 12:00,0.4,0.0407,0.019,0.021,0.021,746.4,79,0.7,21,-18.5,0
17.01.2021 12:20,0.4,0.0443,0.023,0.01,0.008,746.5,79.9,0.6,32,-18.5,0
17.01.2021 12:40,0.5,0.0478,0.027,0.006,0.004,746.6,80,0.8,359,-18.3,0
17.01.2021 13:00,0.5,0.0487,0.028,0.013,0.011,746.7,80,0.6,28,-18,0
17.01.2021 13:20,0.5,0.0483,0.026,0.001,,746.8,80,0.5,0,-17.8,0
17.01.2021 13:40,0.5,0.05,0.029,0.007,0.004,746.8,79.9,0.4,315,-17.3,0
17.01.2021 14:00,0.5,0.0514,0.032,0.014,0.013,747,79.1,0.2,322,-16.9,0
17.01.2021 14:20,0.5,0.0535,0.037,0.012,0.01,747.1,79,0.4,322,-16.6,0
17.01.2021 14:40,0.6,0.0649,0.042,0.019,0.018,747.1,79,0.5,319,-16.5,0
17.01.2021 15:00,0.7,0.0715,0.068,0.018,0.016,747.1,79,0.2,0,-16.5,0
17.01.2021 15:20,0.7,0.074,0.074,0.018,0.015,747.3,78.6,0.4,0,-16.6,0
17.01.2021 15:40,0.7,0.0732,0.072,0.014,0.011,747.3,79,0.3,274,-16.7,0
17.01.2021 16:00,0.7,0.074,0.068,0.017,0.014,747.5,79.1,0.2,0,-16.8,0
