Дата и время,CO,NO2,NO,PM10_GRIMM,PM25_GRIMM,Давление,Влажность,| V |,_V_,-T-,Осадки
18.01.2021 12:20,,,,,,754.9,69,0,0,-17.1,0
18.01.2021 12:40,,,,,,754.9,70,0,0,-16.9,0
18.01.2021 13:00,,,,,,754.8,70,0,0,-16.6,0
18.01.2021 13:20,,,,,,754.8,69,0,0,-16.2,0
18.01.2021 13:40,,,,,,754.9,69,0,0,-16,0
18.01.2021 14:00,,,,,,754.9,70,0,0,-15.6,0
18.01.2021 14:20,,,,,,754.8,70,0,0,-15.3,0
18.01.2021 14:40,,,,,,754.8,69,0,0,-15.2,0
18.01.2021 15:00,,,,,,754.6,69,0,0,-15.1,0
18.01.2021 15:20,,,,,,754.6,69,0,0,-14.9,0
18.01.2021 15:40,,,,,,754.7,69,0,0,-14.9,0
18.01.2021 16:00,,,,,,754.7,69,0,0,-15,0
18.01.2021 16:20,,,,,,754.7,69,0,0,-15.1,0
18.01.2021 16:40,,,,,,754.8,69,0,0,-15.5,0
18.01.2021 17:00,,,,,,754.9,69,0,0,-15.7,0
18.01.2021 17:20,,,,,,754.9,69,0,0,-16,0
18.01.2021 17:40,,,,,,754.9,69,0,0,-16.2,0
18.01.2021 18:00,,,,,,754.9,69,0,0,-16.3,0
18.01.2021 18:20,,,,,,754.7,69,0,0,-16.4,0
18.01.2021 18:40,,,,,,754.7,70,0,0,-16.5,0
18.01.2021 19:00,,,,,,754.6,70,0,0,-16.5,0
18.01.2021 19:20,,,,,,754.7,70,0,0,-16.5,0
18.01.2021 19:40,,,,,,754.6,70,0,0,-16.5,0
18.01.2021 20:00,,,,,,754.6,70,0,0,-16.5,0
18.01.2021 20:20,,,,,,754.6,70,0,0,-16.7,0
18.01.2021 20:40,,,,,,754.5,70,0,0,-16.8,0
18.01.2021 21:00,,,,,,754.5,70,0,0,-16.8,0
18.01.2021 21:20,,,,,,754.5,70,0,0,-16.9,0
18.01.2021 21:40,,,,,,754.4,70,0,0,-16.9,0
18.01.2021 22:00,,,,,,754.5,71,0,0,-16.8,0
18.01.2021 22:20,,,,,,754.4,71,0,0,-16.8,0
18.01.2021 22:40,,,,,,754.4,71,0,0,-16.8,0
18.01.2021 23:00,,,,,,754.4,71,0,0,-16.8,0
18.01.2021 23:20,,,,,,754.5,71,0,0,-16.7,0
18.01.2021 23:40,,,,,,754.6,71,0,0,-16.6,0
19.01.2021 00:00,,,,,,754.6,71,0,0,-16.5,0
19.01.2021 00:20,,,,,,754.6,72,0,0,-16.5,0
19.01.2021 00:40,,,,,,754.6,72,0,0,-16.6,0
19.01.2021 01:00,,,,,,754.5,71,0,0,-16.8,0
19.01.2021 01:20,,,,,,754.4,71,0,0,-16.8,0
19.01.2021 01:40,,,,,,754.3,71,0,0,-17,0
19.01.2021 02:00,,,,,,754.2,71,0,0,-17.1,0
19.01.2021 02:20,,,,,,754.1,71,0,0,-17.1,0
19.01.2021 02:40,,,,,,754,71,0,0,-17,0
19.01.2021 03:00,,,,,,754,71,0,0,-16.9,0
19.01.2021 03:20,,,,,,754,71,0,0,-16.6,0
19.01.2021 03:40,,,,,,754,71,0,0,-16.8,0
19.01.2021 04:00,,,,,,754,71,0,0,-16.9,0
19.01.2021 04:20,,,,,,754,70,0,0,-16.9,0
19.01.2021 04:40,,,,,,754,71,0,0,-16.8,0
19.01.2021 05:00,,,,,,753.8,71,0,0,-16.7,0
19.01.2021 05:20,,,,,,753.8,71,0,0,-16.7,0
19.01.2021 05:40,,,,,,753.8,70,0,0,-16.7,0
19.01.2021 06:00,,,,,,753.8,71,0,0,-16.6,0
19.01.2021 06:20,,,,,,753.8,71,0,0,-16.5,0
19.01.2021 06:40,,,,,,753.7,71,0,0,-16.4,0
19.01.2021 07:00,,,,,,753.7,72,0,0,-16.3,0
19.01.2021 07:20,,,,,,753.7,72,0,0,-16.1,0
19.01.2021 07:40,,,,,,753.6,72,0,0,-16.1,0
19.01.2021 08:00,,,,,,753.6,72,0,0,-16,0
19.01.2021 08:20,,,,,,753.6,72,0,0,-15.9,0
19.01.2021 08:40,,,,,,753.6,72,0,0,-15.8,0
19.01.2021 09:00,,,,,,753.7,72,0,0,-15.7,0
19.01.2021 09:20,,,,,,753.8,71,0,0,-15.6,0
19.01.2021 09:40,,,,,,753.8,71,0,0,-15.5,0
19.01.2021 10:00,,,,,,753.9,71,0,0,-15.4,0
19.01.2021 10:20,,,,,,753.8,71,0,0,-15.1,0
19.01.2021 10:40,,,,,,753.8,71,0,0,-14.8,0
19.01.2021 11:00,,,,,,753.8,71,0,0,-14.5,0
19.01.2021 11:20,,,,,,753.8,71,0,0,-14.4,0
19.01.2021 11:40,,,,,,753.7,70,0,0,-14.1,0
19.01.2021 12:00,,,,,,753.7,70,0,0,-13.8,0
19.01.2021 12:20,,,,,,753.6,70,0,0,-13.6,0
19.01.2021 12:40,,,,,,753.6,70,0,0,-13.3,0
19.01.2021 13:00,,,,,,753.5,69,0,0,-13.3,0
19.01.2021 13:20,,,,,,753.5,70,0,0,-13.1,0
19.01.2021 13:40,,,,,,753.3,71,0,0,-12.6,0
19.01.2021 14:00,,,,,,753.1,71,0,0,-12.1,0
19.01.2021 14:20,,,,,,753,70,0,0,-11.9,0
19.01.2021 14:40,,,,,,752.8,70,0,0,-11.7,0
19.01.2021 15:00,,,,,,752.7,70,0,0,-11.5,0
19.01.2021 15:20,,,,,,752.7,71,0,0,-11.5,0
19.01.2021 15:40,,,,,,752.8,71,0,0,-11.6,0
19.01.2021 16:00,,,,,,752.8,72,0,0,-11.6,0
19.01.2021 16:20,,,,,,752.8,72,0,0,-11.6,0
19.01.2021 16:40,,,,,,752.9,72,0,0,-11.6,0
19.01.2021 17:00,,,,,,752.9,73,0,0,-11.5,0
19.01.2021 17:20,,,,,,752.8,73,0,0,-11.4,0
19.01.2021 17:40,,,,,,752.8,73,0,0,-11.4,0
19.01.2021 18:00,,,,,,752.7,73,0,0,-11.2,0
19.01.2021 18:20,,,,,,752.8,73,0,0,-11,0
19.01.2021 18:40,,,,,,752.9,72,0,0,-11,0
19.01.2021 19:00,,,,,,752.9,72,0,0,-11,0
19.01.2021 19:20,,,,,,752.9,72,0,0,-11,0
19.01.2021 19:40,,,,,,752.9,72,0,0,-11,0
19.01.2021 20:00,,,,,,753,72,0,0,-11.1,0
19.01.2021 20:20,,,,,,753,73,0,0,-11.2,0
19.01.2021 20:40,,,,,,753,73,0,0,-11.1,0
19.01.2021 21:00,,,,,,753,73,0,0,-11.1,0
19.01.2021 21:20,,,,,,753,73,0,0,-11.2,0
19.01.2021 21:40,,,,,,752.9,73,0,0,-11.2,0
19.01.2021 22:00,,,,,,752.9,73,0,0,-11.1,0
19.01.2021 22:20,,,,,,753,73,0,0,-11,0
19.01.2021 22:40,,,,,,753,73,0,0,-10.9,0
19.01.2021 23:00,,,,,,753,73,0,0,-10.8,0
19.01.2021 23:20,,,,,,753,74,0,0,-10.7,0
19.01.2021 23:40,,,,,,753,74,0,0,-10.6,0
07.04.2021 00:00,0,0.0434,0,0.043,0.021,744.6,59,0,0,7,0
07.04.2021 00:20,0,0.0423,0,0.039,0.021,744.6,60,0,0,6.7,0
07.04.2021 00:40,0.2,0.0414,0,0.03,0.02,744.6,62,0,0,6.4,0
07.04.2021 01:00,0.1,0.0361,0,0.026,0.019,744.5,63,0,0,6.1,0
07.04.2021 01:20,0,0.0335,0,0.026,0.019,744.7,65,0,0,5.8,0
07.04.2021 01:40,0,0.0339,0,0.025,0.02,744.6,66,0,0,5.6,0
07.04.2021 02:00,0,0.0287,0,0.025,0.02,744.7,67,0,0,5.5,0
07.04.2021 02:20,0,0.0274,0,0.025,0.02,744.6,68,0,0,5.3,0
07.04.2021 02:40,0,0.0288,0,0.024,0.02,744.4,70,0,0,5,0
07.04.2021 03:00,0,0.0295,0,0.025,0.02,744.2,71,0,0,4.8,0
07.04.2021 03:20,0,0.0319,0,0.028,0.023,744.3,72,0,0,4.6,0
07.04.2021 03:40,0,0.036,0,0.027,0.023,744.1,72,0,0,4.6,0
07.04.2021 04:00,0,0.0353,0,0.028,0.024,744,72,0,0,4.6,0
07.04.2021 04:20,0,0.0361,0,0.028,0.024,744,72,0,0,4.4,0
07.04.2021 04:40,0,0.0394,0,0.028,0.024,743.9,72,0,0,4.2,0
07.04.2021 05:00,0,0.0496,0,0.031,0.023,743.8,72,0,0,4.3,0
07.04.2021 05:20,0.1,0.0715,0.001,0.035,0.025,743.7,69,0,0,4.8,0
07.04.2021 05:40,0.1,0.072,0,0.036,0.026,743.7,67,0,0,5.1,0
07.04.2021 06:00,0.1,0.0765,0.001,0.039,0.027,743.7,66,0,0,5.2,0
07.04.2021 06:20,0.1,0.0813,0.004,0.04,0.027,743.7,65,0,0,5.4,0
07.04.2021 06:40,0.1,0.0823,0.006,0.043,0.028,743.6,65,0,0,5.4,0
07.04.2021 07:00,0.1,0.0815,0.008,0.045,0.029,743.5,65,0,0,5.4,0
07.04.2021 07:20,0.1,0.0791,0.011,,,743.4,65,0.1,301,5.5,0
07.04.2021 07:40,0.2,0.0773,0.015,,,743.4,65,0.1,0,5.7,0
07.04.2021 08:00,0.1,0.0758,0.019,,,743.4,65,0.4,0,5.9,0
07.04.2021 08:20,0.1,0.075,0.02,,,743.5,66,0.2,0,5.9,0
07.04.2021 08:40,0.2,0.0729,0.026,,,743.5,66,0.1,0,6.1,0
07.04.2021 09:00,0.2,0.0734,0.031,,,743.5,66,0.2,307,6.3,0
07.04.2021 09:20,0.2,0.075,0.032,0.06,0.034,743.6,66,0.2,328,6.3,0
07.04.2021 09:40,0.2,0.0754,0.033,0.063,0.036,743.6,66,0.1,0,6.4,0
07.04.2021 10:00,0.2,0.0747,0.035,0.06,0.036,743.6,67,0.1,0,6.5,0
07.04.2021 10:20,0.2,0.0714,0.037,0.055,0.035,743.5,67,0.1,4,6.9,0
07.04.2021 10:40,0.1,0.0676,0.03,0.055,0.035,743.5,65,0.6,27,7.4,0
07.04.2021 11:00,0.1,0.0576,0.026,0.059,0.036,743.5,63,0.7,315,8.1,0
07.04.2021 11:20,0.1,0.0535,0.024,0.058,0.035,743.5,60,0.9,322,8.9,0
07.04.2021 11:40,0,0.0464,0.015,0.055,0.033,743.5,58,0.9,309,9.3,0
07.04.2021 12:00,0.2,0.0471,0.011,0.054,0.031,743.6,57,0.9,308,9.4,0
07.04.2021 12:20,0.2,0.0442,0.007,0.052,0.028,743.6,55,0.8,295,9.6,0
07.04.2021 12:40,0.2,0.0425,0.004,0.043,0.024,743.4,55,0.6,326,9.6,0
07.04.2021 13:00,0.2,0.0353,0.005,0.036,0.021,743.2,53,1,356,10.1,0
07.04.2021 13:20,0.2,0.0269,0.005,0.036,0.019,743,48,1,157,10.8,0
07.04.2021 13:40,0.2,0.0248,0.003,0.042,0.019,742.8,45,1.3,309,11,0
07.04.2021 14:00,0.2,0.0278,0.002,0.046,0.019,742.7,44,1.4,290,11.1,0
07.04.2021 14:20,0.2,0.0227,0.002,0.042,0.021,742.6,45,1.6,0,11,0
07.04.2021 14:40,0.2,0.0238,0.001,0.044,0.021,742.4,44,1.3,313,11,0
07.04.2021 15:00,0.1,0.0257,0,0.06,0.019,742.3,40,1.7,323,11.1,0
07.04.2021 15:20,0.1,0.0241,0,0.069,0.017,742.3,37,1.8,305,11,0
07.04.2021 15:40,0.1,0.0237,0,0.042,0.015,742.2,38,1.6,325,10.8,0
07.04.2021 16:00,0.1,0.0253,0,0.042,0.015,742.3,40,1.3,330,10.4,0
07.04.2021 16:20,0.2,0.0272,0,0.044,0.015,742.3,42,1.4,291,10,0
07.04.2021 16:40,0.2,0.0332,0,0.045,0.016,742.3,45,1,1,9.7,0
07.04.2021 17:00,0.1,0.0296,0,0.037,0.016,742.3,47,1.4,5,9.5,0
07.04.2021 17:20,0.2,0.0295,0,0.033,0.016,742.2,51,1,0,8.9,0
07.04.2021 17:40,0.2,0.0401,0,0.037,0.017,742.2,53,0.7,0,8.8,0
07.04.2021 18:00,0.2,0.0408,0,0.035,0.018,742.1,54,0.9,304,8.7,0
07.04.2021 18:20,0.2,0.0361,0,0.028,0.017,742,57,0.8,346,8.3,0
07.04.2021 18:40,0.2,0.0411,0,0.028,0.018,741.7,59,0.5,0,8,0
07.04.2021 19:00,0.2,0.0383,0,0.026,0.019,741.6,61,1.2,330,7.9,0
07.04.2021 19:20,0.2,0.0227,0,0.023,0.019,741.6,66,1.2,310,7.1,0
07.04.2021 19:40,0.2,0.0248,0,0.036,0.035,741.6,72,1.1,351,6.2,0.3
07.04.2021 20:00,0.2,0.0289,0,0.039,0.038,741.5,75,1,356,5.4,0
07.04.2021 20:20,0.2,0.0296,0,0.02,0.019,741.4,77,0.7,0,4.9,0.3
07.04.2021 20:40,0.2,0.0305,0,0.023,0.022,741.3,79,0.8,0,4.4,0.3
07.04.2021 21:00,0.2,0.0325,0,0.028,0.027,741.1,79,0.7,312,4.1,0.3
07.04.2021 21:20,0.2,0.0303,0,0.014,0.013,740.8,79,0.8,343,3.7,0.3
07.04.2021 21:40,0.2,0.03,0,0.018,0.017,740.4,80,0.3,0,3.5,0
07.04.2021 22:00,0.2,0.0371,0,0.03,0.029,740.1,81,0.2,0,3.5,0.3
07.04.2021 22:20,0.2,0.0371,0,0.017,0.016,739.8,81,0.1,0,3.4,0.3
07.04.2021 22:40,0.2,0.0349,0,0.014,0.014,739.4,81,0,0,3.2,0
07.04.2021 23:00,0.2,0.0381,0,0.017,0.016,739,82,0,0,3.2,0.3
07.04.2021 23:20,0.2,0.0434,0,0.019,0.018,738.7,82,0,0,3.2,0
07.04.2021 23:40,0.2,0.0471,0,0.02,0.019,738.2,82,0,0,3.2,0
08.04.2021 00:00,0.1,0.0493,0,0.022,0.021,737.9,83,0,0,3.1,0
08.04.2021 00:20,0.1,0.0529,0.001,0.021,0.02,737.7,83,0,0,3,0
08.04.2021 00:40,0.1,0.0403,0,0.02,0.019,737.5,83,0,0,2.9,0
08.04.2021 01:00,0.2,0.0557,0,0.022,0.02,737.2,84,0,0,3,0
08.04.2021 01:20,0.2,0.08,0.001,0.024,0.021,737,84,0,0,3,0
08.04.2021 01:40,0.2,0.0784,0,0.026,0.022,736.8,84,0,0,3.1,0
08.04.2021 02:00,0.2,0.0743,0,0.026,0.023,736.5,84,0,0,3.2,0
08.04.2021 02:20,0.2,0.069,0,0.025,0.023,736.4,84,0,0,3.2,0
08.04.2021 02:40,0.2,0.0672,0,0.025,0.023,736.4,84,0,0,3.3,0
08.04.2021 03:00,0.1,0.0618,0,0.021,0.02,736.3,84,0,0,3.3,0
08.04.2021 03:20,0.1,0.0424,0,0.022,0.021,736.2,84,0,0,3.4,0
08.04.2021 03:40,0.1,0.046,0,0.024,0.023,736,85,0,0,3.5,0
08.04.2021 04:00,0.1,0.0616,0,0.026,0.025,736,85,0,0,3.6,0
08.04.2021 04:20,0.1,0.0604,0,0.021,0.02,735.9,84,0,0,3.7,0
08.04.2021 04:40,0.1,0.0465,0,0.016,0.016,735.9,84,0,0,3.7,0
08.04.2021 05:00,0.1,0.0402,0,0.015,0.014,735.7,84,0.1,0,3.6,0
08.04.2021 05:20,0.1,0.0379,0,0.016,0.016,735.6,83,0,0,3.7,0
08.04.2021 05:40,0.1,0.0414,0,0.017,0.017,735.5,83,0,0,3.7,0
08.04.2021 06:00,0.1,0.0458,0,0.018,0.018,735.5,82,0,0,3.8,0
08.04.2021 06:20,0.1,0.0455,0,0.02,0.02,735.4,82,0,0,3.9,0
08.04.2021 06:40,0.1,0.0498,0,0.021,0.02,735.2,82,0,0,4,0
08.04.2021 07:00,0.2,0.0692,0.002,0.021,0.021,735.1,82,0,0,4,0
08.04.2021 07:20,0.2,0.0724,0.005,0.021,0.02,735.2,82,0,0,3.8,0
08.04.2021 07:40,0.2,0.0714,0.007,0.012,0.012,735.2,83,0.4,297,3.7,0.3
08.04.2021 08:00,0.1,0.0636,0.007,0.009,0.009,735.1,82,0.2,0,3.3,0.3
08.04.2021 08:20,0.2,0.063,0.007,0.008,0.008,735,82,0.1,0,3,0.3
08.04.2021 08:40,0.2,0.0665,0.01,0.008,0.007,734.8,83,0,0,2.9,0.3
08.04.2021 09:00,0.2,0.0661,0.011,0.007,0.007,734.8,83,0,0,2.7,0.5
08.04.2021 09:20,0.2,0.0687,0.014,0.007,0.007,734.9,82,0.1,0,2.4,0.5
08.04.2021 09:40,0.2,0.0697,0.017,0.006,0.006,734.9,83,0,0,1.9,0.5
08.04.2021 10:00,0.3,0.0732,0.041,0.01,0.008,735.1,83,0,0,1.8,0.5
08.04.2021 10:20,0.4,0.0774,0.061,0.012,0.01,735.3,83,0,0,1.5,0
08.04.2021 10:40,0.3,0.0575,0.034,0.008,0.007,735.6,84,0.2,251,1.3,0.3
08.04.2021 11:00,0.2,0.0488,0.024,0.007,0.005,735.9,84,0.1,0,1.3,0.3
08.04.2021 11:20,0.2,0.0458,0.018,0.005,0.004,736.3,84,0.4,249,1.3,0.3
08.04.2021 11:40,0.1,0.0373,0.011,0.004,0.003,736.8,84,0.5,242,1.3,0
08.04.2021 12:00,0.1,0.0331,0.007,0.004,0.003,737.2,84,0.5,247,1.4,0
08.04.2021 12:20,0.1,0.0294,0.005,0.004,0.003,737.8,84,0.8,235,1.4,0.3
08.04.2021 12:40,0.1,0.0307,0.005,0.004,0.003,738.3,83,0.4,0,1.5,0
08.04.2021 13:00,0.1,0.031,0.005,0.004,0.003,738.9,83,0.8,0,1.5,0
08.04.2021 13:20,0.1,0.0316,0.005,0.004,0.003,739.4,83,0.5,236,1.4,0.3
08.04.2021 13:40,0.1,0.0302,0.004,0.003,0.003,740,83,1,239,1.3,0
08.04.2021 14:00,0.1,0.0274,0.003,0.004,0.003,740.5,83,0.8,225,1.6,0
08.04.2021 14:20,0.1,0.0278,0.003,0.005,0.004,741.1,82,1,0,1.9,0
08.04.2021 14:40,0.1,0.0263,0.003,0.007,0.005,741.7,81,1,211,2.1,0
08.04.2021 15:00,0.1,0.0239,0.003,0.007,0.006,742.1,78,1,0,2.7,0
08.04.2021 15:20,0.1,0.0245,0.003,0.009,0.007,742.6,75,0.3,273,3.4,0
08.04.2021 15:40,0.1,0.0255,0.004,0.009,0.007,742.9,71,0.8,244,3.9,0
08.04.2021 16:00,0.1,0.0196,0.002,0.01,0.006,743.3,66,1.3,253,4.4,0
08.04.2021 16:20,0.1,0.0199,0.002,0.029,0.011,743.6,63,1.1,235,4.6,0
08.04.2021 16:40,0.1,0.0243,0.002,0.011,0.006,743.9,62,1.2,250,4.7,0
08.04.2021 17:00,0.1,0.0282,0.003,0.012,0.006,744.3,60,1.1,233,4.9,0
08.04.2021 17:20,0.1,0.0262,0.002,0.013,0.006,744.6,58,0.7,0,5,0
08.04.2021 17:40,0.1,0.0291,0,0.015,0.006,744.9,57,0.7,236,4.9,0
08.04.2021 18:00,0.1,0.0258,0.001,0.01,0.004,745.7,63,1,0,3.7,0
08.04.2021 18:20,0.1,0.0254,0,0.007,0.004,746,75,0.1,0,1.8,0
08.04.2021 18:40,0.1,0.049,0.002,0.008,0.006,746.1,78,0.1,0,1.8,0.3
08.04.2021 19:00,0.2,0.0615,0.002,0.011,0.008,746.3,78,0,0,1.8,0
08.04.2021 19:20,0.2,0.0793,0.005,0.011,0.008,746.6,78,0,0,1.9,0
08.04.2021 19:40,0.2,0.0826,0.003,0.01,0.008,746.9,78,0,0,2.2,0
08.04.2021 20:00,0.3,0.0921,0.006,0.01,0.008,747.1,77,0,0,2.4,0
08.04.2021 20:20,0.2,0.0729,0.003,0.008,0.006,747.4,75,0,0,2.5,0
08.04.2021 20:40,0.2,0.0623,0.001,0.007,0.006,747.6,72,0.1,0,2.6,0
08.04.2021 21:00,0.2,0.0609,0.001,0.007,0.006,747.9,70,0.1,0,2.7,0
08.04.2021 21:20,0.2,0.0644,0.001,0.007,0.006,748.1,69,0.1,0,2.6,0
08.04.2021 21:40,0.2,0.0663,0.001,0.007,0.006,748.3,69,0,0,2.6,0
08.04.2021 22:00,0.2,0.0672,0,0.007,0.006,748.5,68,0.1,14,2.6,0
08.04.2021 22:20,0.2,0.0664,0,0.008,0.006,748.6,68,0.1,0,2.6,0
08.04.2021 22:40,0.2,0.0627,0,0.008,0.006,748.7,68,0,0,2.5,0
08.04.2021 23:00,0.2,0.0732,0,0.008,0.006,748.9,69,0.1,0,2.3,0
08.04.2021 23:20,0.1,0.054,0,0.007,0.006,749.2,70,0.1,0,2.2,0
08.04.2021 23:40,0.1,0.0536,0,0.007,0.006,749.3,71,0.1,0,2.1,0
09.04.2021 00:00,,,,,,749.5,71,0.1,0,2,0
09.04.2021 00:20,,,,,,749.7,72,0.1,0,2,0
09.04.2021 00:40,,,,,,749.9,73,0.1,0,1.9,0
09.04.2021 01:00,,,,,,750,73,0,0,1.8,0
09.04.2021 01:20,,,,,,750.2,73,0,0,1.8,0
09.04.2021 01:40,,,,,,750.4,74,0.1,0,1.6,0
09.04.2021 02:00,,,,,,750.5,74,0,0,1.5,0
09.04.2021 02:20,,,,,,750.7,75,0,0,1.3,0
09.04.2021 02:40,,,,,,750.9,75,0,0,1.3,0
09.04.2021 03:00,,,,,,751.1,75,0,0,1.4,0
09.04.2021 03:20,,,,,,751.3,75,0,0,1.5,0
09.04.2021 03:40,,,,,,751.4,75,0,0,1.6,0
09.04.2021 04:00,,,,,,751.6,75,0.1,0,1.6,0
09.04.2021 04:20,,,,,,751.8,75,0,0,1.6,0
09.04.2021 04:40,,,,,,752,75,0.1,0,1.5,0
09.04.2021 05:00,,,,,,752.2,75,0.1,0,1.5,0
09.04.2021 05:20,,,,,,752.3,75,0,0,1.5,0
09.04.2021 05:40,,,,,,752.5,75,0,0,1.5,0
09.04.2021 06:00,,,,,,752.8,75,0,0,1.4,0
09.04.2021 06:20,,,,,,753.1,75,0,0,1.4,0
09.04.2021 06:40,,,,,,753.3,75,0,0,1.4,0
09.04.2021 07:00,,,,,,753.7,75,0.1,0,1.4,0
09.04.2021 07:20,,,,,,754.1,75,0.1,0,1.5,0
09.04.2021 07:40,,,,,,754.2,74,0.2,0,1.7,0
09.04.2021 08:00,,,,,,754.5,74,0.2,241,1.7,0
09.04.2021 08:20,,,,,,754.8,74,0.1,0,1.7,0
09.04.2021 08:40,,,,,,755.1,73,0.1,0,1.9,0
09.04.2021 09:00,,,,,,755.3,72,0.1,0,2.3,0
09.04.2021 09:20,,,,,,755.5,71,0.1,0,2.7,0
09.04.2021 09:40,,,,,,755.8,69,0.2,262,3.5,0
09.04.2021 10:00,,,,,,756,67,0.1,0,3.5,0
09.04.2021 10:20,,,,,,756.2,66,0.4,0,3.6,0
09.04.2021 10:40,,,,,,756.4,66,0.1,0,3.8,0
09.04.2021 11:00,,,,,,756.5,63,0.2,270,4.6,0
09.04.2021 11:20,,,,,,756.7,61,0.3,0,5.2,0
09.04.2021 11:40,,,,,,756.7,60,0.6,237,5.5,0
09.04.2021 12:00,,,,,,756.8,56,0.3,0,5.8,0
09.04.2021 12:20,,,,,,756.9,53,0.5,0,6.3,0
09.04.2021 12:40,,,,,,757,47,0.6,242,6.6,0
09.04.2021 13:00,,,,,,757.1,46,0.4,0,6.9,0
09.04.2021 13:20,,,,,,757.2,43,0.3,276,7,0
09.04.2021 13:40,,,,,,757.3,42,0.4,0,7.4,0
09.04.2021 14:00,,,,,,757.3,37,0.8,292,8.1,0
09.04.2021 14:20,,,,,,757.4,37,0.6,264,8.2,0
09.04.2021 14:40,,,,,,757.4,35,0.3,298,8.2,0
09.04.2021 15:00,,,,,,757.3,34,0.7,236,8.4,0
09.04.2021 15:20,,,,,,757.4,32,0.8,243,8.6,0
09.04.2021 15:40,,,,,,757.4,32,0.3,0,8.6,0
09.04.2021 16:00,,,,,,757.4,33,0,0,8.3,0
09.04.2021 16:20,,,,,,757.4,32,0.3,0,8.2,0
09.04.2021 16:40,,,,,,757.5,31,0.2,0,8.2,0
09.04.2021 17:00,,,,,,757.5,33,0.3,0,8.4,0
09.04.2021 17:20,,,,,,757.6,34,0.2,291,8.4,0
09.04.2021 17:40,,,,,,757.7,34,0.5,0,8.2,0
09.04.2021 18:00,,,,,,757.8,35,0,0,7.9,0
09.04.2021 18:20,,,,,,757.9,35,0.2,304,7.8,0
09.04.2021 18:40,,,,,,758,36,0.2,0,7.7,0
09.04.2021 19:00,,,,,,758,36,0.1,0,7.5,0
09.04.2021 19:20,,,,,,758.2,35,0,0,7.4,0
09.04.2021 19:40,,,,,,758.3,35,0,0,7.3,0
09.04.2021 20:00,,,,,,758.5,35,0.1,0,7.1,0
09.04.2021 20:20,,,,,,758.7,35,0.1,0,7,0
09.04.2021 20:40,,,,,,758.7,36,0.2,0,6.9,0
09.04.2021 21:00,,,,,,758.8,37,0.2,293,6.7,0
09.04.2021 21:20,,,,,,759,38,0.3,293,6.6,0
09.04.2021 21:40,,,,,,759.1,39,0.3,0,6.5,0
09.04.2021 22:00,,,,,,759.2,40,0.1,0,6.4,0
09.04.2021 22:20,,,,,,759.2,40,0.1,0,6.3,0
09.04.2021 22:40,,,,,,759.2,41,0.1,0,6.1,0
09.04.2021 23:00,,,,,,759.3,42,0,0,5.9,0
09.04.2021 23:20,,,,,,759.4,42,0,0,5.6,0
09.04.2021 23:40,,,,,,759.5,42,0,0,5.5,0
11.04.2021 00:00,0.4,0.1236,0.017,0.065,0.024,759.1,34,0.1,0,8.1,0
11.04.2021 00:20,0.3,0.1159,0.013,0.055,0.021,759.2,34,0.1,0,8,0
11.04.2021 00:40,0.3,0.0942,0.001,0.047,0.017,759.2,34,0,0,7.9,0
11.04.2021 01:00,0.3,0.0903,0,0.042,0.017,759.3,35,0.1,0,7.8,0
11.04.2021 01:20,0.3,0.0841,0,0.04,0.016,759.3,35,0,0,7.8,0
11.04.2021 01:40,0.2,0.0795,0,0.039,0.016,759.4,36,0,0,7.7,0
11.04.2021 02:00,0.2,0.0801,0,0.041,0.017,759.5,36,0,0,7.6,0
11.04.2021 02:20,0.3,0.1066,0.003,0.043,0.017,759.5,38,0,0,7.1,0
11.04.2021 02:40,0.5,0.1032,0.013,0.068,0.022,759.5,39,0,0,6.5,0
11.04.2021 03:00,0.6,0.1141,0.041,0.084,0.027,759.7,41,0,0,6,0
11.04.2021 03:20,0.5,0.1355,0.118,0.075,0.029,759.8,42,0,0,5.6,0
11.04.2021 03:40,0.5,0.1097,0.056,0.069,0.026,759.9,44,0,0,5.4,0
11.04.2021 04:00,0.4,0.1019,0.032,0.062,0.026,760,45,0,0,5,0
11.04.2021 04:20,0.4,0.1081,0.035,0.07,0.028,760.1,46,0,0,4.9,0
11.04.2021 04:40,0.5,0.1118,0.059,0.072,0.028,760.2,46,0,0,5,0
11.04.2021 05:00,0.5,0.0972,0.038,0.066,0.027,760.3,47,0,0,5,0
11.04.2021 05:20,0.5,0.1015,0.038,0.058,0.026,760.3,47,0,0,4.8,0
11.04.2021 05:40,0.5,0.1055,0.057,0.063,0.027,760.5,48,0,0,4.6,0
11.04.2021 06:00,0.4,0.0956,0.03,0.055,0.025,760.6,48,0,0,4.8,0
11.04.2021 06:20,0.3,0.0973,0.011,0.065,0.026,760.7,48,0,0,5.1,0
11.04.2021 06:40,0.4,0.0993,0.026,0.076,0.029,760.8,48,0,0,5,0
11.04.2021 07:00,0.4,0.1058,0.034,0.072,0.028,760.9,47,0,0,5.4,0
11.04.2021 07:20,0.3,0.1006,0.029,0.061,0.028,761.1,45,0,0,6.1,0
11.04.2021 07:40,0.3,0.0991,0.026,0.059,0.028,761.2,44,0,0,6.5,0
11.04.2021 08:00,0.3,0.0957,0.026,0.067,0.029,761.5,43,0,0,6.9,0
11.04.2021 08:20,0.3,0.0966,0.031,0.077,0.03,761.5,42,0,0,7.4,0
