Дата и время,CO,NO2,NO,PM10,PM2.5,Давление,Влажность,| V |,_V_,-T-,Осадки
07.04.2021 00:20,0.2,0.0262,0.009,0.038,0.015,739.7,72.1,1.4,9,5.9,0
07.04.2021 00:40,0.3,0.03,0.013,0.03,0.014,739.7,74.2,1.5,313,5.7,0
07.04.2021 01:00,0.2,0.0294,0.012,0.026,0.014,739.7,75.6,1.6,359,5.4,0
07.04.2021 01:20,0.2,0.0276,0.01,0.024,0.015,739.9,77.7,1.8,29,5.1,0
07.04.2021 01:40,0.3,0.0392,0.033,0.023,0.015,739.8,78.9,1.7,354,5,0
07.04.2021 02:00,0.2,0.0274,0.01,0.021,0.014,739.8,80.1,1.7,17,4.7,0
07.04.2021 02:20,0.2,0.0263,0.004,0.02,0.014,739.7,81.4,1.7,23,4.5,0
07.04.2021 02:40,0.2,0.0304,0.005,0.02,0.014,739.6,82.6,1.4,354,4.4,0
07.04.2021 03:00,0.2,0.0307,0.006,0.019,0.012,739.4,83.7,1,44,4.2,0
07.04.2021 03:20,0.2,0.0325,0.006,0.019,0.014,739.4,83.8,0.9,47,4.2,0
07.04.2021 03:40,0.2,0.0397,0.004,0.019,0.014,739.3,82.7,1.1,62,4.3,0
07.04.2021 04:00,0.3,0.0416,0.006,0.02,0.013,739.2,82.2,1.1,50,4.3,0
07.04.2021 04:20,0.2,0.0327,0.001,0.021,0.014,739.1,82,0.7,75,4.2,0
07.04.2021 04:40,0.3,0.0474,0.015,0.021,0.014,739,82,0.6,63,4.1,0
07.04.2021 05:00,0.3,0.0539,0.017,0.023,0.014,738.9,82.1,0.5,58,4,0
07.04.2021 05:20,0.3,0.0545,0.029,0.028,0.016,738.8,82.9,0.4,16,3.9,0
07.04.2021 05:40,0.5,0.051,0.024,0.028,0.016,738.7,83.3,0,0,3.7,0
07.04.2021 06:00,0.4,0.0547,0.027,0.035,0.017,738.8,82.6,0,0,3.9,0
07.04.2021 06:20,0.4,0.0617,0.034,0.039,0.017,738.7,81.8,0.4,62,4.2,0
07.04.2021 06:40,0.3,0.0751,0.018,0.038,0.017,738.6,76.9,0.4,111,5.2,0
07.04.2021 07:00,0.4,0.0756,0.024,0.037,0.017,738.6,75.1,0.3,0,5.5,0
07.04.2021 07:20,0.4,0.0726,0.025,0.043,0.019,738.5,74.6,0.9,162,5.8,0
07.04.2021 07:40,0.4,0.0697,0.026,0.045,0.02,738.4,74.2,1,130,5.9,0
07.04.2021 08:00,0.4,0.0684,0.02,0.049,0.021,738.5,74.5,1.3,137,5.9,0
07.04.2021 08:20,0.4,0.0701,0.027,0.052,0.023,738.5,75,1.1,121,6,0
07.04.2021 08:40,0.4,0.0662,0.026,0.053,0.023,738.6,75,1.3,146,6.2,0
07.04.2021 09:00,0.4,0.0647,0.027,0.052,0.022,738.6,75,1.4,169,6.4,0
07.04.2021 09:20,0.4,0.0642,0.028,0.054,0.022,738.6,75,1.6,127,6.5,0
07.04.2021 09:40,0.4,0.0648,0.029,0.054,0.022,738.7,75.8,1.6,139,6.5,0
07.04.2021 10:00,0.4,0.0608,0.028,0.052,0.022,738.7,76.6,1.4,132,6.5,0
07.04.2021 10:20,0.4,0.0541,0.029,0.048,0.022,738.5,75.8,1.2,113,6.9,0
07.04.2021 10:40,0.4,0.0486,0.03,0.047,0.021,738.5,73.1,1.3,112,7.7,0
07.04.2021 11:00,0.3,0.047,0.022,0.046,0.021,738.6,71.3,1.6,125,8.1,0
07.04.2021 11:20,0.3,0.0474,0.022,0.049,0.02,738.6,68.9,1.7,131,8.7,0
07.04.2021 11:40,0.3,0.0491,0.019,0.055,0.02,738.6,66.3,2,154,9.2,0
07.04.2021 12:00,0.3,0.0415,0.012,0.055,0.018,738.7,63,2.4,146,9.7,0
07.04.2021 12:20,0.2,0.0379,0.005,0.047,0.015,738.7,59,3.7,192,9.7,0
07.04.2021 12:40,0.2,0.0374,0.006,0.04,0.01,738.5,56.7,3,169,9.8,0
07.04.2021 13:00,0.2,0.027,0.007,0.036,0.009,738.2,56.1,2.3,114,10.3,0
07.04.2021 13:20,0.2,0.026,0.007,0.035,0.011,738,52.9,3,141,10.9,0
07.04.2021 13:40,0.2,0.0259,0.005,0.034,0.008,738,52.1,3.6,139,10.7,0
07.04.2021 14:00,0.2,0.0334,0.007,0.039,0.011,737.9,52.4,2.5,154,10.7,0
07.04.2021 14:20,0.2,0.0245,0.003,0.04,0.011,737.7,51.5,2.9,114,10.8,0
07.04.2021 14:40,0.2,0.0267,0.003,0.039,0.011,737.6,51.1,3.6,116,10.7,0
07.04.2021 15:00,0.2,0.0382,0.004,0.04,0.01,737.5,49.3,2.7,150,10.9,0
07.04.2021 15:20,0.2,0.0325,0.002,0.044,0.01,737.4,45.6,3.1,81,10.9,0
07.04.2021 15:40,0.2,0.0281,0.002,0.052,0.009,737.4,44.8,3,145,10.5,0
07.04.2021 16:00,0.2,0.0294,0.002,0.056,0.01,737.5,46.8,3.1,152,10.1,0
07.04.2021 16:20,0.2,0.0297,0.002,0.048,0.01,737.4,49.4,3.2,113,9.9,0
07.04.2021 16:40,0.2,0.0262,0.001,0.043,0.01,737.4,52.5,3.3,150,9.5,0
07.04.2021 17:00,0.2,0.0296,0.001,0.041,0.011,737.4,55.4,3.5,118,9.2,0
07.04.2021 17:20,0.2,0.0252,0.001,0.039,0.012,737.4,60.9,2.9,193,8.7,0
07.04.2021 17:40,0.2,0.0406,0.001,0.034,0.012,737.3,63.9,2.1,158,8.3,0
07.04.2021 18:00,0.2,0.0455,0.002,0.032,0.011,737.2,64.2,2.4,141,8.2,0
07.04.2021 18:20,0.2,0.0359,0.001,0.035,0.012,737.1,68.1,2.5,144,7.8,0
07.04.2021 18:40,0.3,0.0449,0.001,0.031,0.011,736.9,71.5,1.5,139,7.5,0
07.04.2021 19:00,0.3,0.058,0.002,0.025,0.012,736.7,73.1,1.6,181,7.4,0
07.04.2021 19:20,0.2,0.0437,0,0.026,0.014,736.8,77.1,2.3,149,6.9,0
07.04.2021 19:40,0.2,0.0377,0.001,0.022,0.014,736.7,81.2,1.7,134,6.3,0.4
07.04.2021 20:00,0.2,0.0276,0,0.016,0.011,736.6,83.8,1.5,143,5.6,0.2
07.04.2021 20:20,0.2,0.0341,0.001,0.013,0.009,736.5,86.3,1.8,119,5.1,0.4
07.04.2021 20:40,0.2,0.035,0.001,0.01,0.007,736.4,86.9,1.5,125,4.5,0.2
07.04.2021 21:00,0.2,0.0332,0,0.008,0.005,736.2,87.5,1.5,180,4.1,0.4
07.04.2021 21:20,0.2,0.0374,0,0.007,0.005,735.9,88,1.5,103,3.9,0.2
07.04.2021 21:40,0.2,0.0428,0.001,0.006,0.004,735.7,88.7,1.2,110,3.7,0.2
07.04.2021 22:00,0.2,0.0416,0,0.006,0.004,735.3,88.9,1.1,129,3.6,0.4
07.04.2021 22:20,0.3,0.0428,0.001,0.008,0.006,735,89.6,0.8,90,3.4,0.2
07.04.2021 22:40,0.3,0.045,0.006,0.013,0.01,734.7,89.9,0.5,59,3.3,0.2
07.04.2021 23:00,0.4,0.0618,0.017,0.018,0.013,734.3,90.7,1.6,88,3.2,0.2
07.04.2021 23:20,0.3,0.0617,0.014,0.015,0.011,733.9,91,0.9,14,3,0
07.04.2021 23:40,0.3,0.0522,0.015,0.015,0.011,733.5,91.1,0.6,341,2.9,0
08.04.2021 00:00,0.3,0.0555,0.02,0.014,0.01,733.2,92.2,0.6,335,2.8,0
08.04.2021 00:20,0.3,0.0595,0.016,0.013,0.009,733,93,0.3,335,2.7,0
08.04.2021 00:40,0.3,0.0558,0.016,0.013,0.008,732.8,93,0.4,335,2.8,0
08.04.2021 01:00,0.3,0.0541,0.016,0.012,0.008,732.5,93.3,0.3,0,2.8,0
08.04.2021 01:20,0.4,0.0624,0.017,0.011,0.007,732.2,93.6,0,0,3.1,0
08.04.2021 01:40,0.4,0.0664,0.014,0.012,0.008,732,93,0.2,336,3.2,0
08.04.2021 02:00,0.3,0.0742,0.019,0.014,0.009,731.8,93,0.3,0,3.1,0
08.04.2021 02:20,0.3,0.0636,0.01,0.016,0.009,731.6,93,0,0,3.2,0
08.04.2021 02:40,0.3,0.0534,0,0.017,0.01,731.6,92.2,0,0,3.5,0
08.04.2021 03:00,0.4,0.0734,0.015,0.012,0.01,731.5,91.4,0,150,3.7,0
08.04.2021 03:20,0.3,0.068,0.003,0.014,0.011,731.4,90.5,1.4,206,3.8,0
08.04.2021 03:40,0.2,0.046,0,0.013,0.009,731.3,89.2,1.8,210,3.7,0
08.04.2021 04:00,0.2,0.0347,0,0.009,0.007,731.3,89.3,1.9,195,3.5,0
08.04.2021 04:20,0.2,0.0338,0,0.006,0.006,731.2,89.3,1.7,213,3.4,0
08.04.2021 04:40,0.2,0.0258,0,0.005,0.005,731.2,89.4,2.1,194,3.4,0
08.04.2021 05:00,0.2,0.0238,0,0.005,0.004,731,90,2,179,3.3,0
08.04.2021 05:20,0.2,0.0276,0,0.006,0.005,730.9,89.5,1.6,187,3.4,0
08.04.2021 05:40,0.2,0.0339,0,0.006,0.006,730.8,89.5,1.3,187,3.5,0
08.04.2021 06:00,0.2,0.0501,0.001,0.008,0.007,730.8,90,1,160,3.6,0
08.04.2021 06:20,0.3,0.053,0.002,0.01,0.008,730.7,89.3,1.2,195,3.7,0
08.04.2021 06:40,0.2,0.0459,0.001,0.009,0.008,730.5,90.2,1.3,174,3.7,0
08.04.2021 07:00,0.3,0.0573,0.003,0.008,0.007,730.5,91.2,0.8,158,3.7,0
08.04.2021 07:20,0.2,0.0522,0.006,0.01,0.008,730.5,92,1.9,154,3.6,0.4
08.04.2021 07:40,0.2,0.0521,0.005,0.011,0.007,730.5,91.6,2,197,3.6,0.4
08.04.2021 08:00,0.3,0.0576,0.012,0.007,0.005,730.4,91,1.4,139,3.4,0.2
08.04.2021 08:20,0.3,0.0581,0.013,0.005,0.004,730.3,90.3,1.8,190,3.2,0.6
08.04.2021 08:40,0.3,0.0606,0.018,0.005,0.004,730.1,91,1,135,2.9,0.6
08.04.2021 09:00,0.3,0.0611,0.017,0.004,0.004,730.2,90.5,1.5,201,2.5,1.2
08.04.2021 09:20,0.3,0.0616,0.02,0.004,0.004,730.3,91.1,1.3,209,1.8,1
08.04.2021 09:40,0.4,0.0674,0.046,0.007,0.006,730.4,92,0.9,204,1.3,0.6
08.04.2021 10:00,0.4,0.0649,0.057,0.011,0.009,730.6,92.9,1.3,283,0.9,0.6
08.04.2021 10:20,0.4,0.052,0.04,0.011,0.009,730.8,93.2,2,228,0.8,0.4
08.04.2021 10:40,0.3,0.0427,0.029,0.008,0.007,731,93,2,242,0.7,0.2
08.04.2021 11:00,0.2,0.0357,0.017,0.009,0.007,731.4,93,2.7,218,0.8,0.4
08.04.2021 11:20,0.2,0.0305,0.012,0.008,0.007,731.7,92.9,2.9,223,0.9,0.2
08.04.2021 11:40,0.2,0.0281,0.015,0.008,0.007,732.2,92.8,2.7,315,0.8,0.2
08.04.2021 12:00,0.2,0.0236,0.009,0.009,0.007,732.7,92.3,3.2,219,0.9,0.2
08.04.2021 12:20,0.2,0.0209,0.007,0.009,0.007,733.2,91.9,3.7,169,1,0.2
08.04.2021 12:40,0.2,0.0237,0.007,0.007,0.007,733.7,91.8,4,249,0.9,0
08.04.2021 13:00,0.2,0.0242,0.006,0.008,0.007,734.3,92.2,3.1,212,0.8,0.4
08.04.2021 13:20,0.2,0.0214,0.006,0.013,0.008,735,92.9,3.7,288,0.7,0.4
08.04.2021 13:40,0.2,0.0211,0.006,0.012,0.009,735.5,92.7,3.5,258,0.8,0
08.04.2021 14:00,0.2,0.0236,0.007,0.01,0.009,736,91.9,3.8,231,1.2,0.2
08.04.2021 14:20,0.2,0.0221,0.005,0.011,0.01,736.6,90.8,3.8,233,1.4,0
08.04.2021 14:40,0.2,0.0195,0.007,0.012,0.01,737.1,89.1,3.7,263,1.9,0
08.04.2021 15:00,0.2,0.0208,0.006,0.011,0.009,737.5,85.1,4,248,2.5,0
08.04.2021 15:20,0.2,0.0171,0.006,0.011,0.009,737.8,81.6,4.3,268,3.1,0
08.04.2021 15:40,0.2,0.0169,0.005,0.011,0.009,738.2,78.6,4,219,3.7,0
08.04.2021 16:00,0.2,0.0147,0.004,0.01,0.009,738.5,74.5,3.9,226,4.3,0
08.04.2021 16:20,0.1,0.0158,0.003,0.009,0.008,738.9,72.4,3.8,251,4.3,0
08.04.2021 16:40,0.2,0.0174,0.003,0.01,0.008,739.2,70.6,4,260,4.5,0
08.04.2021 17:00,0.2,0.019,0.004,0.013,0.009,739.6,68.9,3.1,191,4.7,0
08.04.2021 17:20,0.2,0.0199,0.003,0.014,0.009,739.9,66.4,2.7,251,4.8,0
08.04.2021 17:40,0.2,0.0246,0.003,0.016,0.01,740.2,67.3,3.6,243,4.4,0
08.04.2021 18:00,0.2,0.0166,0.003,0.017,0.012,741,85.9,2.7,171,1.4,0.4
08.04.2021 18:20,0.2,0.0332,0.003,0.012,0.009,741.1,89.4,2,196,1.2,0
08.04.2021 18:40,0.2,0.0482,0.005,0.012,0.008,741.3,87.3,1.7,226,1.6,0
08.04.2021 19:00,0.3,0.0522,0.003,0.012,0.009,741.6,85.5,1.2,219,1.7,0
08.04.2021 19:20,0.3,0.0569,0.003,0.015,0.01,741.8,85,2.1,183,2.1,0
08.04.2021 19:40,0.3,0.0683,0.004,0.016,0.01,742,83.8,2.5,206,2.4,0
08.04.2021 20:00,0.3,0.0575,0.002,0.014,0.008,742.3,80.3,2.3,215,2.6,0
08.04.2021 20:20,0.3,0.0583,0.002,0.012,0.007,742.6,79.2,2.4,197,2.6,0
08.04.2021 20:40,0.2,0.0519,0.001,0.012,0.008,742.9,78.6,3,179,2.5,0
08.04.2021 21:00,0.2,0.0561,0.001,0.01,0.007,743,78.3,2.6,210,2.4,0
08.04.2021 21:20,0.2,0.0528,0.001,0.01,0.006,743.2,77.4,3.1,196,2.5,0
08.04.2021 21:40,0.2,0.0421,0.001,0.011,0.008,743.5,77.4,3.2,210,2.4,0
08.04.2021 22:00,0.2,0.0438,0.001,0.01,0.007,743.7,78.9,2.8,195,2.1,0
08.04.2021 22:20,0.2,0.0372,0.001,0.01,0.007,743.8,79,3,231,2,0
08.04.2021 22:40,0.2,0.0335,0.001,0.01,0.007,743.9,79.5,3.3,210,1.9,0
08.04.2021 23:00,0.2,0.035,0.001,0.009,0.006,744.2,80.8,2.6,206,1.7,0
08.04.2021 23:20,0.2,0.0335,0.001,0.011,0.008,744.5,81.4,3.1,199,1.6,0
08.04.2021 23:40,0.2,0.0323,0.001,0.01,0.007,744.6,82.6,3,184,1.5,0
09.04.2021 00:00,,,,,,744.8,83.6,2.8,219,1.4,0
09.04.2021 00:20,,,,,,744.9,84.5,2.6,182,1.4,0
09.04.2021 00:40,,,,,,745,85,2.5,206,1.3,0
09.04.2021 01:00,,,,,,745.2,85.2,2.4,176,1.2,0
09.04.2021 01:20,,,,,,745.3,86,2.3,197,1,0
09.04.2021 01:40,,,,,,745.5,86.9,2.3,193,0.9,0
09.04.2021 02:00,,,,,,745.6,86.7,2,189,0.9,0
09.04.2021 02:20,,,,,,745.9,86.3,1.6,177,0.9,0
09.04.2021 02:40,,,,,,746,86,1.3,228,1.1,0
09.04.2021 03:00,,,,,,746.2,85.2,1.5,290,1.2,0
09.04.2021 03:20,,,,,,746.4,85,2,245,1.2,0
09.04.2021 03:40,,,,,,746.6,84.9,1.8,228,1.2,0
09.04.2021 04:00,,,,,,746.8,85,1.4,210,1.1,0
09.04.2021 04:20,,,,,,747,85.1,1.6,227,1.1,0
09.04.2021 04:40,,,,,,747.2,85.9,1.3,199,1.1,0
09.04.2021 05:00,,,,,,747.4,85.8,1.8,269,1.1,0
09.04.2021 05:20,,,,,,747.5,85.2,1.3,244,1.1,0
09.04.2021 05:40,,,,,,747.8,85,1.6,203,1,0
09.04.2021 06:00,,,,,,748,85,2.1,229,0.9,0
09.04.2021 06:20,,,,,,748.3,85,1.6,218,0.9,0
09.04.2021 06:40,,,,,,748.5,85.2,1.5,205,0.9,0
09.04.2021 07:00,,,,,,748.8,85,2.1,203,0.9,0
09.04.2021 07:20,,,,,,749.2,85.8,2.2,207,0.8,0
09.04.2021 07:40,,,,,,749.4,85.5,2.1,245,0.7,0
09.04.2021 08:00,,,,,,749.7,85.5,1.8,238,0.7,0
09.04.2021 08:20,,,,,,749.9,85.2,1.2,236,0.9,0
09.04.2021 08:40,,,,,,750.2,84.3,1.1,0,1.4,0
09.04.2021 09:00,,,,,,750.4,83.5,1.6,282,1.7,0
09.04.2021 09:20,,,,,,750.6,82.8,1.6,218,2.1,0
09.04.2021 09:40,,,,,,750.9,80.8,2.3,259,2.4,0
09.04.2021 10:00,,,,,,751.1,80.7,1.6,208,2.5,0
09.04.2021 10:20,,,,,,751.3,79,2.1,245,2.7,0
09.04.2021 10:40,,,,,,751.4,76.7,2,185,3.5,0
09.04.2021 11:00,,,,,,751.6,73.8,2.4,181,3.8,0
09.04.2021 11:20,,,,,,751.7,73,2.5,206,4.1,0
09.04.2021 11:40,,,,,,751.8,71.2,2.2,165,4.4,0
09.04.2021 12:00,,,,,,751.8,66.2,2.7,210,5.1,0
09.04.2021 12:20,,,,,,751.8,62.6,1.9,118,5.6,0
09.04.2021 12:40,,,,,,752,58.3,1.7,204,6,0
09.04.2021 13:00,,,,,,752,55.2,1.9,233,6.1,0
09.04.2021 13:20,,,,,,752.1,49.8,2.2,212,6.6,0
09.04.2021 13:40,,,,,,752.2,49,2.4,322,6.4,0
09.04.2021 14:00,,,,,,752.3,43.9,2.1,186,7.1,0
09.04.2021 14:20,,,,,,752.3,41.9,3.4,177,7.2,0
09.04.2021 14:40,,,,,,752.3,40.6,2.7,251,7.4,0
09.04.2021 15:00,,,,,,752.2,39.1,2.3,219,7.6,0
09.04.2021 15:20,,,,,,752.3,36.4,3.3,181,8,0
09.04.2021 15:40,,,,,,752.3,37.3,2.8,260,8.2,0
09.04.2021 16:00,,,,,,752.3,36.9,1.9,221,8.2,0
09.04.2021 16:20,,,,,,752.4,34.3,2.2,195,8.1,0
09.04.2021 16:40,,,,,,752.4,35.8,2.1,218,8,0
09.04.2021 17:00,,,,,,752.5,35.9,2.6,195,7.9,0
09.04.2021 17:20,,,,,,752.6,38.8,3.1,155,7.9,0
09.04.2021 17:40,,,,,,752.6,42.8,2.8,153,7.6,0
09.04.2021 18:00,,,,,,752.7,41.3,2.9,196,7.6,0
09.04.2021 18:20,,,,,,752.8,44.3,2.9,225,7.5,0
09.04.2021 18:40,,,,,,752.8,42.2,2.1,204,7.3,0
09.04.2021 19:00,,,,,,752.9,42.7,2.1,171,7.2,0
09.04.2021 19:20,,,,,,753,43.1,1.8,224,7.1,0
09.04.2021 19:40,,,,,,753.2,41.6,2.3,165,7,0
09.04.2021 20:00,,,,,,753.3,39.8,1.8,166,6.9,0
09.04.2021 20:20,,,,,,753.5,38.4,2.8,170,6.8,0
09.04.2021 20:40,,,,,,753.5,40.3,2.3,172,6.7,0
09.04.2021 21:00,,,,,,753.7,42.6,2,167,6.6,0
09.04.2021 21:20,,,,,,753.8,44.3,2.1,177,6.4,0
09.04.2021 21:40,,,,,,753.9,45.7,1.4,165,6.2,0
09.04.2021 22:00,,,,,,754.1,46.1,1.8,187,6.2,0
09.04.2021 22:20,,,,,,754.1,46.8,1.3,162,6,0
09.04.2021 22:40,,,,,,754.1,47,1.1,163,5.8,0
09.04.2021 23:00,,,,,,754.2,47.4,1.1,166,5.6,0
09.04.2021 23:20,,,,,,754.3,48,1,156,5.4,0
09.04.2021 23:40,,,,,,754.4,48,1.1,172,5.4,0
11.07.2021 00:00,0.6,0.0534,0.015,0.052,0.026,750.1,76.1,0.5,339,24.4,0
11.07.2021 00:20,0.5,0.0489,0.011,0.051,0.026,750.1,76.9,0.4,0,24.3,0
11.07.2021 00:40,0.5,0.0514,0.011,0.051,0.027,750.3,78.3,0.1,0,24.2,0
11.07.2021 01:00,0.5,0.0528,0.017,0.052,0.028,750.2,79.5,0.2,347,23.9,0
11.07.2021 01:20,0.6,0.0473,0.012,0.05,0.026,750.2,81.7,0,0,23.5,0
11.07.2021 01:40,0.5,0.0501,0.012,0.047,0.024,750.3,82.1,0,0,23.4,0
11.07.2021 02:00,0.5,0.0493,0.015,0.046,0.026,750.2,83.1,0,0,23.3,0
11.07.2021 02:20,0.4,0.0461,0.011,0.041,0.024,750.2,83.3,0,0,23.3,0
11.07.2021 02:40,0.4,0.0456,0.009,0.038,0.024,750.2,84,0,0,23.1,0
11.07.2021 03:00,0.4,0.0403,0.004,0.036,0.023,750.2,85,0,0,23,0
11.07.2021 03:20,0.3,0.0408,0.003,0.035,0.022,750.3,85.8,0,0,22.8,0
11.07.2021 03:40,0.4,0.0434,0.006,0.033,0.021,750.3,86.3,0,0,22.6,0
11.07.2021 04:00,0.4,0.043,0.009,0.036,0.024,750.3,87.2,0,0,22.4,0
11.07.2021 04:20,0.3,0.0376,0.005,0.033,0.024,750.4,88,0,0,22.1,0
11.07.2021 04:40,0.3,0.0418,0.008,0.033,0.022,750.4,88.2,0,0,22.1,0
11.07.2021 05:00,0.3,0.0356,0.006,0.038,0.023,750.4,88.5,0,0,22.1,0
11.07.2021 05:20,0.3,0.0367,0.01,0.033,0.02,750.5,87,0.3,0,22.3,0
11.07.2021 05:40,0.2,0.0339,0.007,0.019,0.009,750.5,81.5,0.5,39,22.7,0
11.07.2021 06:00,0.2,0.025,0.004,0.003,0.002,750.5,75.5,0.7,54,23.4,0
11.07.2021 06:20,0.2,0.0179,0.003,0.011,0.008,750.5,73.2,1.1,0,23.8,0
11.07.2021 06:40,0.2,0.0161,0.003,0.017,0.011,750.4,71.6,0.9,33,24,0
11.07.2021 07:00,0.2,0.0215,0.005,0.016,0.011,750.5,70,0.8,45,24.2,0
11.07.2021 07:20,0.2,0.0188,0.003,0.023,0.016,750.5,68.5,0.5,359,24.6,0
11.07.2021 07:40,0.2,0.0216,0.007,0.02,0.014,750.5,65.7,0.7,16,25.2,0
11.07.2021 08:00,0.2,0.0259,0.006,0.019,0.013,750.6,62.8,0.7,23,25.9,0
11.07.2021 08:20,0.2,0.0287,0.009,0.016,0.01,750.6,59.5,0.8,330,26.2,0
11.07.2021 08:40,0.2,0.0262,0.006,0.017,0.008,750.6,57.3,0.8,0,26.7,0
11.07.2021 09:00,0.2,0.0268,0.006,0.011,0.007,750.7,53.2,0.7,354,27.3,0
11.07.2021 09:20,0.1,0.0182,0.006,,,750.7,45.8,1.2,14,28,0
11.07.2021 09:40,0.1,0.0121,0.004,,,750.7,44.3,1.3,0,28.1,0
11.07.2021 10:00,0.1,0.0121,0.003,0.008,0.003,750.6,44.7,0.9,133,28.5,0
11.07.2021 10:20,0.1,0.0164,0.003,0.027,0.013,750.6,46,1.2,34,28.9,0
11.07.2021 10:40,0.1,0.021,0.007,0.022,0.012,750.6,45.9,1.2,159,28.8,0
11.07.2021 11:00,0.1,0.0256,0.005,0.024,0.012,750.6,46.2,1.2,31,29,0
11.07.2021 11:20,0.2,0.0225,0.005,0.026,0.012,750.5,45.7,1.3,297,29.3,0
11.07.2021 11:40,0.2,0.016,0.002,0.027,0.013,750.4,46.3,1.2,50,29.4,0
11.07.2021 12:00,0.1,0.0211,0.006,0.019,0.009,750.3,45.5,1.6,298,29.4,0
11.07.2021 12:20,0.2,0.0309,0.01,0.021,0.011,750.3,45.8,1.7,26,29.5,0
11.07.2021 12:40,0.2,0.0233,0.005,0.019,0.011,750.3,45.1,1.4,18,29.7,0
11.07.2021 13:00,0.2,0.0315,0.018,0.017,0.009,750.3,44.3,2,314,29.8,0
11.07.2021 13:20,0.2,0.0227,0.007,0.018,0.01,750.2,43.9,2.1,343,30,0
11.07.2021 13:40,0.1,0.0154,0.004,0.016,0.006,750.2,43.6,1.6,4,30.1,0
11.07.2021 14:00,0.2,0.0204,0.01,0.018,0.011,750.2,43,1.7,310,30.5,0
11.07.2021 14:20,0.1,0.015,0.007,0.015,0.01,750.2,42.2,1.9,266,30.4,0
11.07.2021 14:40,0.2,0.0184,0.008,0.016,0.009,750.1,42.5,2.2,25,30.4,0
11.07.2021 15:00,0.2,0.0174,0.005,0.02,0.01,750.1,42.4,1.6,77,30.7,0
11.07.2021 15:20,0.2,0.0191,0.008,0.02,0.011,750,42.7,2,312,30.7,0
11.07.2021 15:40,0.2,0.0132,0.005,0.019,0.011,749.8,42.4,1.8,4,30.7,0
11.07.2021 16:00,0.2,0.0137,0.004,0.016,0.008,749.7,42.4,2,348,30.8,0
11.07.2021 16:20,0.2,0.0216,0.008,0.018,0.009,749.7,42.3,2.1,21,30.8,0
11.07.2021 16:40,0.2,0.0112,0.004,0.013,0.006,749.7,41.3,1.8,44,30.7,0
11.07.2021 17:00,0.2,0.0155,0.008,0.015,0.007,749.7,41.7,2.2,27,30.7,0
11.07.2021 17:20,0.2,0.0186,0.013,0.016,0.008,749.8,41.7,1.9,305,30.6,0
11.07.2021 17:40,0.2,0.0128,0.01,0.019,0.01,749.8,41.7,1.9,323,30.5,0
11.07.2021 18:00,0.2,0.0158,0.011,0.01,0.005,749.7,41,1.9,33,30.4,0
11.07.2021 18:20,0.2,0.0179,0.007,0.014,0.008,749.7,41.4,1.5,359,30.3,0
11.07.2021 18:40,0.2,0.0126,0.005,0.016,0.008,749.8,42,1.9,359,29.9,0
11.07.2021 19:00,0.2,0.0135,0.007,0.01,0.004,749.9,40.7,1.6,337,30,0
11.07.2021 19:20,0.2,0.0209,0.009,0.006,0.002,750,39.9,1.6,305,29.6,0
11.07.2021 19:40,0.2,0.0191,0.008,0.01,0.003,750,40,1.4,21,29.5,0
11.07.2021 20:00,0.2,0.0251,0.009,0.01,0.003,750.1,40.2,1.2,347,29.2,0
11.07.2021 20:20,0.2,0.0255,0.008,0.013,0.006,750.2,41.7,1,0,28.6,0
11.07.2021 20:40,0.2,0.0283,0.009,0.011,0.005,750.2,41.3,1,325,28.1,0
11.07.2021 21:00,0.4,0.0429,0.016,0.019,0.007,750.3,43.3,0.6,322,27.7,0
11.07.2021 21:20,0.4,0.0496,0.02,0.03,0.012,750.4,46.4,0.4,318,27.1,0
11.07.2021 21:40,0.4,0.05,0.014,0.033,0.015,750.5,48.9,0.6,326,26.5,0
11.07.2021 22:00,0.4,0.0539,0.025,0.035,0.015,750.7,50.9,0.4,0,26.1,0
11.07.2021 22:20,0.5,0.0598,0.033,0.041,0.017,750.7,54.1,0.1,0,25.7,0
11.07.2021 22:40,0.4,0.0534,0.015,0.038,0.015,750.7,56.5,0.2,316,25.1,0
11.07.2021 23:00,0.5,0.0585,0.024,0.042,0.018,750.8,60.1,0.1,0,24.4,0
11.07.2021 23:20,0.4,0.0576,0.016,0.043,0.018,750.8,63.2,0.1,0,23.9,0
11.07.2021 23:40,0.4,0.0554,0.018,0.042,0.018,750.9,65.3,0.1,0,23.2,0
12.07.2021 00:00,0.5,0.0596,0.028,0.036,0.015,751,66.9,0.1,0,22.9,0
12.07.2021 00:20,0.6,0.0608,0.035,0.039,0.018,751.1,68.3,0,0,22.8,0
12.07.2021 00:40,0.4,0.0637,0.029,0.034,0.014,751.2,66.4,0.2,47,22.7,0
12.07.2021 01:00,0.3,0.0504,0.008,0.014,0.004,751.3,60.8,0.6,74,23.4,0
12.07.2021 01:20,0.3,0.046,0.005,0.018,0.006,751.3,59.9,0.3,30,23.5,0
12.07.2021 01:40,0.3,0.04,0.005,0.034,0.017,751.4,64.5,0,0,22.8,0
12.07.2021 02:00,0.2,0.036,0.003,0.03,0.016,751.4,68.2,0,0,21.9,0
12.07.2021 02:20,0.3,0.038,0.004,0.031,0.017,751.5,72.2,0,0,21.2,0
12.07.2021 02:40,0.2,0.0365,0.004,0.023,0.012,751.5,70.8,0.4,62,21.1,0
