Дата и время,CO,NO2,NO,PM10,Давление,Влажность,| V |,_V_,-T-,Осадки
13.04.2021 11:40,,,,,757.2,35.7,1.2,184,19.5,0
13.04.2021 12:00,,,,,757.1,34.8,1.1,191,20.1,0
13.04.2021 12:20,,,,,757,31.9,1.5,210,20.8,0
13.04.2021 12:40,,,,,756.9,29.7,2.1,209,21,0
13.04.2021 13:00,,,,,756.8,27.7,2.4,206,21.5,0
13.04.2021 13:20,,,,,756.7,25.4,2.6,185,22,0
13.04.2021 13:40,,,,,756.6,23.5,2.4,143,22,0
13.04.2021 14:00,,,,,756.5,23.2,2.2,185,22.4,0
13.04.2021 14:20,,,,,756.4,22.8,2.2,174,22.5,0
13.04.2021 14:40,,,,,756.3,22.4,2.2,192,23,0
13.04.2021 15:00,,,,,756.2,23.6,2,196,22.7,0
13.04.2021 15:20,,,,,756,24.7,2.4,185,22.4,0
13.04.2021 15:40,,,,,755.9,23.7,2.5,171,22.5,0
13.04.2021 16:00,,,,,755.8,21.7,2.6,162,22.6,0
13.04.2021 16:20,,,,,755.7,19.3,1.9,210,22.9,0
13.04.2021 16:40,,,,,755.5,19.1,2.2,149,22.8,0
13.04.2021 17:00,,,,,755.4,20.7,2.3,202,22.8,0
13.04.2021 17:20,,,,,755.3,23.2,2.3,205,22.7,0
13.04.2021 17:40,,,,,755.3,25.3,2.3,212,22.3,0
13.04.2021 18:00,,,,,755.2,26,1.6,185,22,0
13.04.2021 18:20,,,,,755.2,26,1.8,203,21.8,0
13.04.2021 18:40,,,,,755.1,26.9,0.7,208,21.5,0
13.04.2021 19:00,,,,,755.1,27.2,0.6,0,21.2,0
13.04.2021 19:20,,,,,755.1,27.9,0.7,212,20.9,0
13.04.2021 19:40,,,,,755.1,28.5,0.5,0,20.5,0
13.04.2021 20:00,,,,,755.1,29.1,0.6,0,20.1,0
13.04.2021 20:20,,,,,755.2,29.4,0.2,0,19.8,0
13.04.2021 20:40,,,,,755.2,29.7,0.2,0,19.5,0
13.04.2021 21:00,,,,,755.1,30.4,0.2,224,19.1,0
13.04.2021 21:20,,,,,755.1,30.9,0.6,190,18.8,0
13.04.2021 21:40,,,,,755,32.1,0.7,199,18.4,0
13.04.2021 22:00,,,,,755,33,0.5,0,18,0
13.04.2021 22:20,,,,,754.9,34,0.3,0,17.6,0
13.04.2021 22:40,,,,,754.8,34.1,0.2,208,17.3,0
13.04.2021 23:00,,,,,754.7,34.8,0.6,189,17.1,0
13.04.2021 23:20,,,,,754.6,35.1,0.6,0,16.7,0
13.04.2021 23:40,,,,,754.5,36,0.6,256,16.3,0
11.07.2021 00:00,0.3,0.0695,0.004,0.041,752.5,58.6,0.1,36,25.9,0
11.07.2021 00:20,0.2,0.0532,0,0.043,752.6,60.3,0.1,0,25.8,0
11.07.2021 00:40,0.3,0.0559,0.001,0.043,752.7,61.1,0.1,354,25.8,0
11.07.2021 01:00,0.2,0.0555,0.007,0.047,752.7,62.1,0.6,26,25.9,0
11.07.2021 01:20,0.2,0.0462,0,0.047,752.7,63,0.6,23,25.8,0
11.07.2021 01:40,0.3,0.0563,0.001,0.042,752.7,63.8,0.6,64,25.6,0
11.07.2021 02:00,0.2,0.054,0.003,0.043,752.7,64.7,0.5,23,25.5,0
11.07.2021 02:20,0.2,0.046,0,0.042,752.7,65.5,0.5,24,25.4,0
11.07.2021 02:40,0.2,0.0352,0,0.038,752.7,66,0.6,75,25.2,0
11.07.2021 03:00,0.2,0.0301,0.009,0.034,752.7,66.2,0.4,359,25,0
11.07.2021 03:20,0.1,0.0289,0,0.036,752.7,67,0.6,0,24.8,0
11.07.2021 03:40,0.1,0.0257,0,0.034,752.7,67.2,0.4,0,24.6,0
11.07.2021 04:00,0.1,0.0262,0,0.029,752.8,67.9,0.2,0,24.4,0
11.07.2021 04:20,0.1,0.025,0,0.032,752.8,68.3,0.2,0,24.1,0
11.07.2021 04:40,0.1,0.0239,0.001,0.032,752.9,69,0.1,4,23.9,0
11.07.2021 05:00,0.1,0.0237,0.001,0.025,752.9,68.2,0.1,4,23.8,0
11.07.2021 05:20,0.1,0.0226,0.001,0.026,752.9,68,0.1,0,23.7,0
11.07.2021 05:40,0.1,0.0232,0.001,0.026,753,67.8,0.1,0,23.6,0
11.07.2021 06:00,0.1,0.0228,0.002,0.014,753,65,0,0,23.7,0
11.07.2021 06:20,0,0.0241,0.002,0.01,753,60.8,0.3,73,24.5,0
11.07.2021 06:40,0,0.0245,0.003,0.01,753,57,0.4,117,25,0
11.07.2021 07:00,0,0.0248,0.004,0.014,753,53.4,0.6,100,25.8,0
11.07.2021 07:20,0,0.027,0.005,0.017,753,51.5,1.1,30,26.1,0
11.07.2021 07:40,0,0.0216,0.003,0.003,753,48.1,1,12,26.2,0
11.07.2021 08:00,0,0.0233,0.003,0.005,753.1,45.2,0.3,0,27.1,0
11.07.2021 08:20,0,0.022,0.003,0.006,753.1,41.3,0.7,16,27.9,0
11.07.2021 08:40,0,0.023,0.003,0.008,753.1,40.1,0.6,257,28,0
11.07.2021 09:00,0,0.0154,0.001,0.006,753.2,36.2,1,35,28.9,0
11.07.2021 09:20,0,0.0147,0.001,0.011,753.2,36.2,0.9,4,29.1,0
11.07.2021 09:40,0,0.0126,0.001,0.016,753.1,34.4,0.9,37,29.8,0
11.07.2021 10:00,0,0.0111,0.001,0.012,753.1,34,1.2,44,29.7,0
11.07.2021 10:20,0.3,0.0102,0.001,0.019,753.1,34.3,0.8,41,30.1,0
11.07.2021 10:40,0.3,0.0105,0.001,0.029,753.1,35.5,1,55,30.3,0
11.07.2021 11:00,0.3,0.0113,0.001,0.032,753.1,35.9,1.1,67,30.5,0
11.07.2021 11:20,0.3,0.0096,0,0.018,753,35.4,1.5,20,30.4,0
11.07.2021 11:40,0.3,0.0087,0,0.025,753,36.2,1.5,257,30.4,0
11.07.2021 12:00,0.3,0.0092,0.001,0.025,752.9,35.7,1,127,30.7,0
11.07.2021 12:20,0.3,0.0081,0.001,0.018,752.9,35,1.5,336,30.9,0
11.07.2021 12:40,0.3,0.0073,0,0.017,752.9,34.6,1.2,83,30.9,0
11.07.2021 13:00,0.3,0.0081,0,0.018,752.8,34.2,1.7,21,31.1,0
11.07.2021 13:20,0.3,0.0071,0,0.017,752.7,33.2,1.4,37,31.5,0
11.07.2021 13:40,0.3,0.0107,0.001,0.018,752.7,31.9,0.8,53,31.9,0
11.07.2021 14:00,0.3,0.0082,0,0.02,752.6,32.1,1.3,47,31.8,0
11.07.2021 14:20,0.3,0.0077,0,0.017,752.6,32.4,1.5,80,31.5,0
11.07.2021 14:40,0.3,0.0086,0,0.019,752.5,31.7,1.1,97,32,0
11.07.2021 15:00,0.3,0.0078,0,0.015,752.4,31.6,1.3,111,31.9,0
11.07.2021 15:20,0.3,0.009,0,0.021,752.4,31.5,1.5,354,32.2,0
11.07.2021 15:40,0.3,0.0089,0,0.018,752.3,31.4,1.6,16,32.2,0
11.07.2021 16:00,0.3,0.0091,0,0.018,752.2,31.3,1.2,359,32.2,0
11.07.2021 16:20,0.3,0.0082,0,0.015,752.2,30.7,1.6,40,32.2,0
11.07.2021 16:40,0.3,0.0074,0,0.02,752.1,31,1.3,39,32.2,0
11.07.2021 17:00,0.3,0.008,0,0.019,752.1,31.8,1.5,65,31.9,0
11.07.2021 17:20,0.3,0.0099,0,0.019,752.1,32,1.3,25,31.9,0
11.07.2021 17:40,0.3,0.0122,0,0.021,752.1,32,1.1,41,31.9,0
11.07.2021 18:00,0.3,0.0083,0,0.02,752.1,32.7,1.3,57,31.3,0
11.07.2021 18:20,0.3,0.0099,0,0.017,752.1,32.4,1.4,38,31.2,0
11.07.2021 18:40,0.3,0.009,0,0.015,752.2,32.4,1.4,347,30.8,0
11.07.2021 19:00,0.3,0.012,0,0.015,752.3,32.3,1.2,56,30.6,0
11.07.2021 19:20,0.3,0.0134,0,0.014,752.3,32.1,1.5,319,30.4,0
11.07.2021 19:40,0.3,0.0127,0,0.016,752.5,32.3,1.2,43,30.2,0
11.07.2021 20:00,0.3,0.0156,0,0.019,752.5,33,0.8,0,29.9,0
11.07.2021 20:20,0.3,0.0154,0,0.02,752.6,33.5,1,24,29.6,0
11.07.2021 20:40,0.3,0.0202,0,0.022,752.6,34.1,0.7,74,29.3,0
11.07.2021 21:00,0.4,0.0282,0,0.022,752.7,34.4,0.7,31,29,0
11.07.2021 21:20,0.4,0.0374,0.001,0.027,752.8,35.6,0.7,8,28.7,0
11.07.2021 21:40,0.4,0.0351,0.001,0.031,753,36.8,0.9,19,28.4,0
11.07.2021 22:00,0.4,0.0389,0.004,0.031,753.1,37.6,0.7,0,28,0
11.07.2021 22:20,0.2,0.0408,0,0.031,753.2,39,0.5,0,27.6,0
11.07.2021 22:40,0.2,0.0471,0.001,0.03,753.2,40.1,0.3,0,27.2,0
11.07.2021 23:00,0.2,0.0644,0.004,0.033,753.3,41.6,0.1,117,26.7,0
11.07.2021 23:20,0.2,0.061,0.002,0.03,753.4,42.1,0.2,92,26.3,0
11.07.2021 23:40,0.2,0.055,0,0.027,753.4,42,0.4,78,26.2,0
12.07.2021 00:00,0.2,0.0472,0,0.029,753.5,42.5,0.4,0,26,0
12.07.2021 00:20,0.2,0.0478,0.001,0.033,753.6,43.8,0.3,26,25.7,0
12.07.2021 00:40,0.2,0.0437,0.001,0.035,753.8,45,0.7,91,25.4,0
12.07.2021 01:00,0.1,0.0392,0.004,0.032,753.8,45.6,0.9,67,25.2,0
12.07.2021 01:20,0.1,0.0434,0.007,0.032,753.8,46.9,0.5,82,24.8,0
12.07.2021 01:40,0.1,0.0363,0,0.032,753.9,48.5,0.2,35,24.4,0
12.07.2021 02:00,0.1,0.0387,0,0.033,753.9,49.7,0.3,49,24,0
12.07.2021 02:20,0.1,0.0428,0,0.029,754,49.9,0.4,44,23.9,0
12.07.2021 02:40,0.1,0.0338,0,0.031,754,51.1,0.5,0,23.7,0
12.07.2021 03:00,0.1,0.026,0,0.029,754,51.1,0.7,177,23.4,0
12.07.2021 03:20,0.1,0.0282,0,0.026,754,52,0.4,0,23.3,0
12.07.2021 03:40,0.1,0.0331,0,0.023,754.1,52.5,0.2,0,23,0
12.07.2021 04:00,0.1,0.0349,0,0.029,754.1,55,0,0,22.4,0
12.07.2021 04:20,0.1,0.0429,0.001,0.029,754.1,57.9,0,0,21.7,0
12.07.2021 04:40,0.2,0.0421,0.002,0.032,754.2,60.2,0,0,21.3,0
12.07.2021 05:00,0.2,0.0426,0.003,0.03,754.3,60.8,0.1,0,21.2,0
12.07.2021 05:20,0.1,0.0358,0.003,0.029,754.5,58.4,0.7,67,21.7,0
12.07.2021 05:40,0.1,0.0318,0.003,0.027,754.4,56.4,0.5,52,22.2,0
12.07.2021 06:00,0.1,0.0272,0.003,0.026,754.5,55.3,0.5,55,22.5,0
12.07.2021 06:20,0.1,0.0258,0.003,0.027,754.6,53.9,0.4,20,22.8,0
12.07.2021 06:40,0.1,0.0268,0.005,0.029,754.6,53.1,0.5,45,23,0
12.07.2021 07:00,0.2,0.0319,0.007,0.028,754.6,52.3,0.4,0,23.4,0
12.07.2021 07:20,0.2,0.0391,0.01,0.031,754.6,51.4,0.6,28,23.8,0
12.07.2021 07:40,0.3,0.0417,0.01,0.031,754.6,49.9,0.5,42,24.4,0
12.07.2021 08:00,0.3,0.0425,0.01,0.031,754.4,47.6,0.3,0,25.2,0
12.07.2021 08:20,0.3,0.0431,0.009,0.028,754.3,44.6,0.5,14,26.2,0
12.07.2021 08:40,0.2,0.0321,0.006,0.026,754.4,43.1,0.7,110,26.5,0
12.07.2021 09:00,0.2,0.0338,0.006,0.025,754.5,41.3,0.9,0,27,0
12.07.2021 09:20,0.2,0.0304,0.005,0.02,754.4,39.7,0.8,333,27.4,0
12.07.2021 09:40,0.2,0.028,0.004,0.023,754.4,38.6,1,37,27.9,0
12.07.2021 10:00,0.2,0.0227,0.003,0.025,754.4,38.8,1.1,12,27.9,0
12.07.2021 10:20,0,0.0212,0.002,0.024,754.4,38.3,1,33,28.1,0
12.07.2021 10:40,0,0.0207,0.002,0.021,754.4,36.6,1.1,81,28.5,0
12.07.2021 11:00,0,0.0184,0.002,0.023,754.4,35.2,1.1,77,29.1,0
12.07.2021 11:20,0,0.0244,0.003,0.032,754.3,35.4,0.9,179,29.5,0
12.07.2021 11:40,0,0.0264,0.004,0.031,754.2,34.3,0.7,354,30.1,0
12.07.2021 12:00,0,0.0284,0.003,0.022,754.1,33.3,0.8,75,30.2,0
12.07.2021 12:20,0,0.0205,0.002,0.02,754.1,33.3,1.1,241,30.2,0
12.07.2021 12:40,0,0.0135,0.001,0.021,754,31.9,0.9,241,30.7,0
12.07.2021 13:00,0,0.0144,0.002,0.022,754,32,1.3,208,30.7,0
12.07.2021 13:20,0,0.0172,0.002,0.024,754,32,0.9,219,30.5,0
12.07.2021 13:40,0,0.0134,0.001,0.014,753.9,29.4,1.5,161,31,0
12.07.2021 14:00,0,0.0181,0.001,0.013,753.8,29.3,1.2,192,31,0
12.07.2021 14:20,0,0.013,0.001,0.028,753.7,29.8,1,102,31.3,0
12.07.2021 14:40,0,0.0166,0.001,0.023,753.7,28.4,1.2,245,31.7,0
12.07.2021 15:00,0,0.0158,0.001,0.025,753.6,28,1.3,195,32.2,0
12.07.2021 15:20,0,0.0146,0.001,0.036,753.6,29.7,1.3,231,31.7,0
12.07.2021 15:40,0,0.0164,0.001,0.027,753.5,28.4,1.1,125,31.9,0
12.07.2021 16:00,0,0.0165,0.002,0.026,753.5,27.9,1.2,251,32.2,0
12.07.2021 16:20,0,0.0182,0.001,0.03,753.4,29,1.2,253,31.9,0
12.07.2021 16:40,0,0.0114,0,0.026,753.3,28.5,1.1,220,31.8,0
12.07.2021 17:00,0,0.0169,0.001,0.03,753.2,28.6,1.1,174,31.9,0
12.07.2021 17:20,0,0.0193,0.001,0.032,753.1,29,0.7,237,32.2,0
12.07.2021 17:40,0,0.0281,0.003,0.029,753.1,29.1,1,207,31.9,0
12.07.2021 18:00,0,0.0208,0.001,0.03,752.9,30.3,1.5,203,31.2,0
12.07.2021 18:20,0,0.025,0.001,0.03,752.9,30.8,1.1,216,30.9,0
12.07.2021 18:40,0,0.0211,0.001,0.029,752.8,31.4,1.2,198,30.6,0
12.07.2021 19:00,0,0.0236,0.001,0.03,752.8,31.9,0.8,201,30.5,0
12.07.2021 19:20,0.1,0.035,0.002,0.032,752.8,32.2,0.8,236,30.3,0
12.07.2021 19:40,0,0.0299,0.001,0.032,752.8,32.8,0.7,0,30.1,0
12.07.2021 20:00,0.1,0.0405,0.001,0.035,752.9,34,0.6,215,29.9,0
12.07.2021 20:20,0.1,0.0457,0.001,0.031,753,34.2,0.5,0,29.7,0
12.07.2021 20:40,0.1,0.0588,0.001,0.035,753.1,35.6,0.2,0,29.3,0
12.07.2021 21:00,0.2,0.06,0.001,0.04,753.2,36.5,0.1,0,29,0
12.07.2021 21:20,0.1,0.0644,0.001,0.046,753.3,37.7,0.1,0,28.5,0
12.07.2021 21:40,0.2,0.0842,0.001,0.056,753.4,40.1,0,0,27.8,0
12.07.2021 22:00,0.3,0.1083,0.008,0.068,753.4,42.8,0,0,27.2,0
12.07.2021 22:20,0.3,0.1313,0.032,0.07,753.5,45,0,0,26.6,0
12.07.2021 22:40,0.4,0.1158,0.005,0.06,753.5,45.8,0,0,26.1,0
12.07.2021 23:00,0.4,0.117,0.014,0.068,753.6,48.1,0,0,25.7,0
12.07.2021 23:20,0.5,0.109,0.018,0.081,753.6,49.6,0.1,0,25.5,0
12.07.2021 23:40,0.4,0.112,0.047,0.085,753.6,51.2,0,0,25.2,0
13.07.2021 00:00,,,,,753.7,52.2,0,0,24.8,0
13.07.2021 00:20,,,,,753.7,54.3,0,0,24.4,0
13.07.2021 00:40,,,,,753.7,55,0,0,24.2,0
13.07.2021 01:00,,,,,753.7,57.7,0,0,24,0
13.07.2021 01:20,,,,,753.6,60.6,0,0,23.6,0
13.07.2021 01:40,,,,,753.7,61.8,0,0,23.2,0
13.07.2021 02:00,,,,,753.7,62.2,0,0,22.8,0
13.07.2021 02:20,,,,,753.8,62.5,0,0,22.4,0
13.07.2021 02:40,,,,,753.8,61.5,0,0,22.5,0
13.07.2021 03:00,,,,,753.9,63.5,0,0,22.3,0
13.07.2021 03:20,,,,,754,65.6,0,0,21.9,0
13.07.2021 03:40,,,,,753.9,67.1,0,0,21.7,0
13.07.2021 04:00,,,,,753.9,68.4,0,0,21.5,0
13.07.2021 04:20,,,,,754,69.7,0,0,21.2,0
13.07.2021 04:40,,,,,754,71.5,0,0,21.1,0
13.07.2021 05:00,,,,,754,73.2,0,0,21.1,0
13.07.2021 05:20,,,,,754,73.9,0,0,21.2,0
13.07.2021 05:40,,,,,754,69.8,0.2,0,22.1,0
13.07.2021 06:00,,,,,754,64.7,0.1,0,23.4,0
13.07.2021 06:20,,,,,754,60.7,0,0,24.5,0
13.07.2021 06:40,,,,,754,55.7,0.1,193,25.4,0
13.07.2021 07:00,,,,,754,49.5,0.3,164,26.1,0
13.07.2021 07:20,,,,,754,45,0.3,0,27,0
13.07.2021 07:40,,,,,754,43.3,0.3,209,27.5,0
13.07.2021 08:00,,,,,753.9,41.3,0.3,209,28.5,0
13.07.2021 08:20,,,,,753.8,37.7,0.5,4,29,0
13.07.2021 08:40,,,,,753.8,36,0.7,319,29.4,0
13.07.2021 09:00,,,,,753.9,34.7,0.9,18,29.8,0
13.07.2021 09:20,,,,,753.8,34.2,0.6,149,30.1,0
13.07.2021 09:40,,,,,753.8,33.4,1,260,30.8,0
13.07.2021 10:00,,,,,753.8,33.6,1,187,30.2,0
13.07.2021 10:20,,,,,753.8,31.5,0.7,159,31.1,0
13.07.2021 10:40,,,,,753.7,31.2,1,92,31.1,0
13.07.2021 11:00,,,,,753.7,30.2,0.7,251,31.5,0
13.07.2021 11:20,,,,,753.6,30,1,137,31.6,0
13.07.2021 11:40,,,,,753.4,30.2,0.8,154,31.5,0
13.07.2021 12:00,,,,,753.3,28.7,0.9,226,32.1,0
13.07.2021 12:20,,,,,753.3,26.8,0.9,158,32.2,0
13.07.2021 12:40,,,,,753.2,26.2,0.7,342,32.4,0
13.07.2021 13:00,,,,,753.2,27,0.7,38,32.2,0
13.07.2021 13:20,,,,,753.1,27.3,0.8,291,32.6,0
13.07.2021 13:40,,,,,753,26.6,0.9,246,32.8,0
13.07.2021 14:00,,,,,753,27.3,1.1,155,32.9,0
13.07.2021 14:20,,,,,752.9,27.5,0.9,193,32.9,0
13.07.2021 14:40,,,,,752.8,26.2,1.2,280,33.5,0
13.07.2021 15:00,,,,,752.7,26.4,1,263,33.6,0
13.07.2021 15:20,,,,,752.5,26.6,1.2,294,33.8,0
13.07.2021 15:40,,,,,752.4,27,1.1,236,33.7,0
13.07.2021 16:00,,,,,752.3,26.2,0.9,161,34,0
13.07.2021 16:20,,,,,752.1,26,0.8,243,34.2,0
13.07.2021 16:40,,,,,752,26.4,1,0,34.3,0
13.07.2021 17:00,,,,,751.9,27.4,0.8,229,34.1,0
13.07.2021 17:20,,,,,751.8,28.5,0.7,208,34,0
13.07.2021 17:40,,,,,751.7,29.2,0.7,161,34.1,0
13.07.2021 18:00,,,,,751.7,30.7,1.1,262,33.2,0
13.07.2021 18:20,,,,,751.7,31.6,0.9,0,32.7,0
13.07.2021 18:40,,,,,751.6,32.5,1,261,32.6,0
13.07.2021 19:00,,,,,751.7,34.2,0.6,259,32.3,0
13.07.2021 19:20,,,,,751.6,35.1,0.8,288,32.1,0
13.07.2021 19:40,,,,,751.7,36,0.5,246,31.7,0
13.07.2021 20:00,,,,,751.7,36.7,0.5,299,31.5,0
13.07.2021 20:20,,,,,751.8,37.8,0.3,0,31.2,0
13.07.2021 20:40,,,,,751.8,38.4,0.3,0,30.8,0
13.07.2021 21:00,,,,,751.9,39.7,0,280,30.3,0
13.07.2021 21:20,,,,,751.9,41.1,0.1,0,29.7,0
13.07.2021 21:40,,,,,751.9,43,0,0,29.2,0
13.07.2021 22:00,,,,,751.9,43.9,0.1,0,28.6,0
13.07.2021 22:20,,,,,752,44,0.2,260,28.7,0
13.07.2021 22:40,,,,,752,45.2,0,262,28.5,0
13.07.2021 23:00,,,,,752.1,47.5,0,0,27.9,0
13.07.2021 23:20,,,,,752,48.1,0.1,242,27.7,0
13.07.2021 23:40,,,,,752,48,0.2,220,27.7,0
14.07.2021 00:00,,,,,752,48.8,0.3,225,27.6,0
14.07.2021 00:20,,,,,752,49,0.1,0,27.5,0
14.07.2021 00:40,,,,,752.1,50.4,0.1,259,27,0
14.07.2021 01:00,,,,,752.1,51.1,0.2,0,26.7,0
14.07.2021 01:20,,,,,752.1,52.6,0,0,26.4,0
14.07.2021 01:40,,,,,752.1,54.3,0,0,25.8,0
14.07.2021 02:00,,,,,752.1,55.9,0,0,25.3,0
14.07.2021 02:20,,,,,752.1,56,0.1,0,25.1,0
14.07.2021 02:40,,,,,752.1,56.6,0.1,0,24.9,0
14.07.2021 03:00,,,,,752.1,58.4,0,0,24.6,0
14.07.2021 03:20,,,,,752.3,60.7,0,0,24.2,0
14.07.2021 03:40,,,,,752.3,61.7,0,0,23.9,0
14.07.2021 04:00,,,,,752.3,63.2,0,0,23.8,0
14.07.2021 04:20,,,,,752.3,62.4,0.1,241,23.8,0
14.07.2021 04:40,,,,,752.3,60.9,0,0,24,0
14.07.2021 05:00,,,,,752.3,59.5,0.1,0,24.4,0
14.07.2021 05:20,,,,,752.4,58.8,0.1,0,24.7,0
14.07.2021 05:40,,,,,752.3,57.3,0.1,0,25.2,0
14.07.2021 06:00,,,,,752.4,55.7,0.2,0,25.7,0
14.07.2021 06:20,,,,,752.4,54.5,0.1,0,26.3,0
14.07.2021 06:40,,,,,752.4,52.9,0.1,354,27,0
14.07.2021 07:00,,,,,752.3,52.6,0.2,0,27.3,0
14.07.2021 07:20,,,,,752.3,50.3,0.2,0,28.1,0
14.07.2021 07:40,,,,,752.3,48.4,0.2,292,28.8,0
14.07.2021 08:00,,,,,752.3,46.3,0.3,0,29.4,0
14.07.2021 08:20,,,,,752.3,44.9,0.3,0,29.9,0
14.07.2021 08:40,,,,,752.2,43.1,0.3,0,30.4,0
14.07.2021 09:00,,,,,752.2,40.4,0.6,216,31.1,0
14.07.2021 09:20,,,,,752.2,38.9,0.6,0,31.3,0
14.07.2021 09:40,,,,,752,38,0.6,4,31.7,0
14.07.2021 10:00,,,,,752,37.2,0.6,0,31.8,0
14.07.2021 10:20,,,,,751.9,35.3,0.6,34,32.3,0
14.07.2021 10:40,,,,,751.9,34.4,0.5,346,32.2,0
14.07.2021 11:00,,,,,751.9,34.4,0.7,4,32,0
14.07.2021 11:20,,,,,751.8,32.9,0.7,82,32.5,0
14.07.2021 11:40,,,,,751.7,31.5,0.5,0,33.5,0
14.07.2021 12:00,,,,,751.6,32,0.6,0,32.8,0
14.07.2021 12:20,,,,,751.6,33,0.4,177,32.3,0
14.07.2021 12:40,,,,,751.5,32.9,0.3,158,32.6,0
14.07.2021 13:00,,,,,751.4,32.7,0.5,239,32.8,0
14.07.2021 13:20,,,,,751.2,33,0.3,0,32.5,0
14.07.2021 13:40,,,,,751.1,32.7,0.5,0,32.6,0
14.07.2021 14:00,,,,,750.9,32.8,0.4,213,32.8,0
14.07.2021 14:20,,,,,750.7,31.1,0.9,218,33.5,0
14.07.2021 14:40,,,,,750.5,29,0.8,0,34.3,0
14.07.2021 15:00,,,,,750.4,28.2,0.5,256,34.4,0
14.07.2021 15:20,,,,,750.3,27.6,0.7,147,34.6,0
14.07.2021 15:40,,,,,750.2,27.8,0.9,166,33.9,0
14.07.2021 16:00,,,,,750.2,24.1,1,243,34.5,0
14.07.2021 16:20,,,,,750.2,24.2,1.8,245,34.7,0
14.07.2021 16:40,,,,,750.2,26.8,1.4,312,34.1,0
14.07.2021 17:00,,,,,750.2,26.9,1.8,4,34.3,0
14.07.2021 17:20,,,,,750.1,28.8,0.9,228,34,0
14.07.2021 17:40,,,,,750,27.6,0.8,223,34.4,0
14.07.2021 18:00,,,,,750,28.8,1.3,270,33.6,0
14.07.2021 18:20,,,,,750,30,0.8,276,33,0
14.07.2021 18:40,,,,,749.9,30.1,1.3,199,32.7,0
14.07.2021 19:00,,,,,749.9,31,1.2,254,32.4,0
14.07.2021 19:20,,,,,750,31.3,0.5,0,32.2,0
14.07.2021 19:40,,,,,750.1,35.7,1.7,305,31.2,0
14.07.2021 20:00,,,,,750.3,48.2,1.9,81,28.2,0
14.07.2021 20:20,,,,,750.6,54,1.5,36,27.1,0
14.07.2021 20:40,,,,,750.6,59,1.2,33,25.9,0
14.07.2021 21:00,,,,,750.6,60.2,0.6,39,25.5,0
14.07.2021 21:20,,,,,750.6,61,0.3,22,25.4,0
14.07.2021 21:40,,,,,750.5,62,0.3,0,25.2,0
14.07.2021 22:00,,,,,750.4,62.2,0.1,0,25.1,0
14.07.2021 22:20,,,,,750.3,63,0.1,0,24.9,0
14.07.2021 22:40,,,,,750.3,63.4,0,0,24.6,0
14.07.2021 23:00,,,,,750.2,64,0,0,24.3,0
14.07.2021 23:20,,,,,750.2,64.3,0.2,0,24.2,0
14.07.2021 23:40,,,,,750.2,64.8,0,0,24.3,0
